duration,duration_extra,return_code
0.007742601,0.000000000,0000
0.007988061,0.000000000,0000
0.007992908,0.000000000,0000
0.007994748,0.000000000,0000
0.008010744,0.000000000,0000
0.007989208,0.000000000,0000
0.007983611,0.000000000,0000
0.007987865,0.000000000,0000
0.007997564,0.000000000,0000
0.007995147,0.000000000,0000
0.007994444,0.000000000,0000
0.007992568,0.000000000,0000
0.007991240,0.000000000,0000
0.007999281,0.000000000,0000
0.007996136,0.000000000,0000
0.007986843,0.000000000,0000
0.008003126,0.000000000,0000
0.007990958,0.000000000,0000
0.007994771,0.000000000,0000
0.008028560,0.000000000,0000
0.008005502,0.000000000,0000
0.007982837,0.000000000,0000
0.007997229,0.000000000,0000
0.007996554,0.000000000,0000
0.008002332,0.000000000,0000
0.007996606,0.000000000,0000
0.007993669,0.000000000,0000
0.007997676,0.000000000,0000
0.007995864,0.000000000,0000
0.007995864,0.000000000,0000
0.007999593,0.000000000,0000
0.008000920,0.000000000,0000
0.007997359,0.000000000,0000
0.007988431,0.000000000,0000
0.007987904,0.000000000,0000
0.007996355,0.000000000,0000
0.007997808,0.000000000,0000
0.009022979,0.000000000,0000
0.007997340,0.000000000,0000
0.008021177,0.000000000,0000
0.007972880,0.000000000,0000
0.007988696,0.000000000,0000
0.007996442,0.000000000,0000
0.007926245,0.000000000,0000
0.008004730,0.000000000,0000
0.007997036,0.000000000,0000
0.007990936,0.000000000,0000
0.007997717,0.000000000,0000
0.008072583,0.000000000,0000
0.007994381,0.000000000,0000
0.007994630,0.000000000,0000
0.007992470,0.000000000,0000
0.007993502,0.000000000,0000
0.007995145,0.000000000,0000
0.007993036,0.000000000,0000
0.008001116,0.000000000,0000
0.008009957,0.000000000,0000
0.007992499,0.000000000,0000
0.007994340,0.000000000,0000
0.007987903,0.000000000,0000
0.008007155,0.000000000,0000
0.007989246,0.000000000,0000
0.007996389,0.000000000,0000
0.007996761,0.000000000,0000
0.008011980,0.000000000,0000
0.007993100,0.000000000,0000
0.007994971,0.000000000,0000
0.007989019,0.000000000,0000
0.007996430,0.000000000,0000
0.007989941,0.000000000,0000
0.007993715,0.000000000,0000
0.007994141,0.000000000,0000
0.008029627,0.000000000,0000
0.007978550,0.000000000,0000
0.007990703,0.000000000,0000
0.007993179,0.000000000,0000
0.007991376,0.000000000,0000
0.008016748,0.000000000,0000
0.007996906,0.000000000,0000
0.007990522,0.000000000,0000
0.007988408,0.000000000,0000
0.007995616,0.000000000,0000
0.008001879,0.000000000,0000
0.007992771,0.000000000,0000
0.007999121,0.000000000,0000
0.007997533,0.000000000,0000
0.007999752,0.000000000,0000
0.007997017,0.000000000,0000
0.007994999,0.000000000,0000
0.008001658,0.000000000,0000
0.007996208,0.000000000,0000
0.007988241,0.000000000,0000
0.007995437,0.000000000,0000
0.008013961,0.000000000,0000
0.007999378,0.000000000,0000
0.007996917,0.000000000,0000
0.007997208,0.000000000,0000
0.007993418,0.000000000,0000
0.007992309,0.000000000,0000
0.007994102,0.000000000,0000
0.007989973,0.000000000,0000
0.008002507,0.000000000,0000
0.007989406,0.000000000,0000
0.007990667,0.000000000,0000
0.007993878,0.000000000,0000
0.008002843,0.000000000,0000
0.008009481,0.000000000,0000
0.007993036,0.000000000,0000
0.007991844,0.000000000,0000
0.007992151,0.000000000,0000
0.008000525,0.000000000,0000
0.008009277,0.000000000,0000
0.007993798,0.000000000,0000
0.007986169,0.000000000,0000
0.007991303,0.000000000,0000
0.007999425,0.000000000,0000
0.007988544,0.000000000,0000
0.007997026,0.000000000,0000
0.007999794,0.000000000,0000
0.008000294,0.000000000,0000
0.007992848,0.000000000,0000
0.007987947,0.000000000,0000
0.007995503,0.000000000,0000
0.007997826,0.000000000,0000
0.007994048,0.000000000,0000
0.007997204,0.000000000,0000
0.007999453,0.000000000,0000
0.007996807,0.000000000,0000
0.007998987,0.000000000,0000
0.008001976,0.000000000,0000
0.007996094,0.000000000,0000
0.007994883,0.000000000,0000
0.007994017,0.000000000,0000
0.007992026,0.000000000,0000
0.007996776,0.000000000,0000
0.007999606,0.000000000,0000
0.007999200,0.000000000,0000
0.007986297,0.000000000,0000
0.007997463,0.000000000,0000
0.007998033,0.000000000,0000
0.007993215,0.000000000,0000
0.007989405,0.000000000,0000
0.007989625,0.000000000,0000
0.007991368,0.000000000,0000
0.008018108,0.000000000,0000
0.008040627,0.000000000,0000
0.007983348,0.000000000,0000
0.007996840,0.000000000,0000
0.007989483,0.000000000,0000
0.007990278,0.000000000,0000
0.008000282,0.000000000,0000
0.007996761,0.000000000,0000
0.007993523,0.000000000,0000
0.007994457,0.000000000,0000
0.007994489,0.000000000,0000
0.007997087,0.000000000,0000
0.008015414,0.000000000,0000
0.007995558,0.000000000,0000
0.007996748,0.000000000,0000
0.007982265,0.000000000,0000
0.007994413,0.000000000,0000
0.008022632,0.000000000,0000
0.007987793,0.000000000,0000
0.007986991,0.000000000,0000
0.007990638,0.000000000,0000
0.007994041,0.000000000,0000
0.008008036,0.000000000,0000
0.007987595,0.000000000,0000
