duration,duration_extra,return_code
0.008851308,0.072194789,0000
0.008787508,0.072125572,0000
0.008838335,0.071171365,0000
0.008817969,0.072141828,0000
0.008877305,0.072153245,0000
0.008792862,0.072221899,0000
0.008826848,0.071058314,0000
0.008824092,0.072119666,0000
0.008921568,0.072096986,0000
0.008868474,0.072100131,0000
0.008729386,0.072160206,0000
0.008796424,0.072248108,0000
0.008861922,0.072179498,0000
0.008766014,0.072107399,0000
0.008868297,0.072221557,0000
0.008883148,0.071156680,0000
0.008830000,0.072161091,0000
0.008704911,0.069995611,0000
0.008825471,0.072435185,0000
0.008869873,0.072969561,0000
0.008863939,0.072102833,0000
0.008901661,0.072170420,0000
0.008808518,0.072061370,0000
0.008848380,0.072162503,0000
0.008863714,0.073146044,0000
0.008797026,0.072111108,0000
0.008874936,0.073165804,0000
0.008770211,0.073141467,0000
0.008752803,0.072162437,0000
0.008893024,0.072213288,0000
0.008865598,0.071091476,0000
0.008800667,0.072102390,0000
0.008872059,0.072184448,0000
0.008908581,0.072112809,0000
0.008758892,0.072051529,0000
0.008811316,0.072236252,0000
0.008855476,0.072134790,0000
0.008847442,0.072148382,0000
0.008724871,0.072121126,0000
0.008808195,0.072387190,0000
0.008799501,0.073184279,0000
0.008867388,0.072125333,0000
0.008855897,0.071996183,0000
0.008823139,0.072135583,0000
0.008833645,0.072048923,0000
0.008785027,0.072224186,0000
0.008851760,0.072177625,0000
0.008881277,0.072120644,0000
0.008873137,0.072113369,0000
0.008871463,0.072081504,0000
0.008864537,0.072128609,0000
0.008883092,0.072084800,0000
0.008818443,0.072085190,0000
0.008781887,0.072171772,0000
0.008747074,0.072182469,0000
0.008862986,0.072236446,0000
0.008750278,0.072246843,0000
0.008861179,0.072062785,0000
0.008857737,0.071109580,0000
0.008786540,0.072133869,0000
0.008830023,0.071169475,0000
0.008875276,0.072139103,0000
0.008801669,0.072121459,0000
0.008876259,0.072180712,0000
0.008873338,0.072076615,0000
0.008809584,0.072086437,0000
0.008841451,0.072182486,0000
0.008779304,0.072137041,0000
0.008858187,0.072205380,0000
0.008763009,0.072112939,0000
0.008861493,0.072244001,0000
0.008880076,0.072111411,0000
0.008805927,0.072083171,0000
0.008835964,0.072259130,0000
