duration,duration_extra,return_code
0.107001736,0.000000000,0000
0.107669599,0.000000000,0000
0.107148034,0.000000000,0000
0.105951488,0.000000000,0000
0.106901960,0.000000000,0000
0.107219872,0.000000000,0000
0.105777351,0.000000000,0000
0.105920837,0.000000000,0000
0.107189989,0.000000000,0000
0.105798757,0.000000000,0000
0.106145188,0.000000000,0000
0.106802033,0.000000000,0000
0.106039648,0.000000000,0000
0.105960959,0.000000000,0000
0.105771411,0.000000000,0000
0.107092761,0.000000000,0000
0.105985170,0.000000000,0000
0.106881788,0.000000000,0000
0.106082624,0.000000000,0000
0.106002836,0.000000000,0000
0.106937996,0.000000000,0000
0.107005130,0.000000000,0000
0.105950379,0.000000000,0000
0.106011920,0.000000000,0000
0.107123357,0.000000000,0000
0.106810562,0.000000000,0000
0.105986085,0.000000000,0000
0.106190140,0.000000000,0000
0.106758711,0.000000000,0000
0.107989433,0.000000000,0000
0.106008577,0.000000000,0000
0.104935398,0.000000000,0000
0.105984458,0.000000000,0000
0.106939164,0.000000000,0000
0.106215338,0.000000000,0000
0.105764453,0.000000000,0000
0.106002759,0.000000000,0000
0.106971614,0.000000000,0000
0.106021830,0.000000000,0000
0.105944419,0.000000000,0000
0.105127882,0.000000000,0000
0.105826278,0.000000000,0000
0.106967403,0.000000000,0000
0.106920706,0.000000000,0000
0.106049257,0.000000000,0000
0.105985506,0.000000000,0000
0.106973986,0.000000000,0000
0.106982668,0.000000000,0000
0.106935179,0.000000000,0000
0.106936128,0.000000000,0000
0.105984499,0.000000000,0000
0.105901548,0.000000000,0000
0.106039749,0.000000000,0000
0.105988829,0.000000000,0000
0.105932251,0.000000000,0000
0.105174191,0.000000000,0000
0.105809792,0.000000000,0000
0.106934954,0.000000000,0000
0.105998529,0.000000000,0000
0.106909714,0.000000000,0000
0.107045555,0.000000000,0000
0.106881107,0.000000000,0000
0.106038010,0.000000000,0000
0.106998639,0.000000000,0000
0.105985923,0.000000000,0000
0.105982082,0.000000000,0000
0.105950713,0.000000000,0000
0.106936011,0.000000000,0000
0.107009011,0.000000000,0000
0.106934766,0.000000000,0000
0.106062350,0.000000000,0000
0.106090936,0.000000000,0000
0.106823984,0.000000000,0000
0.106952432,0.000000000,0000
0.106906748,0.000000000,0000
0.106026988,0.000000000,0000
0.106990177,0.000000000,0000
0.105923119,0.000000000,0000
0.107206309,0.000000000,0000
0.105767451,0.000000000,0000
0.106976714,0.000000000,0000
0.106985234,0.000000000,0000
0.106999201,0.000000000,0000
0.106929416,0.000000000,0000
0.105979356,0.000000000,0000
0.105933261,0.000000000,0000
0.107169149,0.000000000,0000
0.105771895,0.000000000,0000
0.106187988,0.000000000,0000
0.107734011,0.000000000,0000
0.105952701,0.000000000,0000
0.105971798,0.000000000,0000
0.106493938,0.000000000,0000
0.106508084,0.000000000,0000
0.105955292,0.000000000,0000
0.106004189,0.000000000,0000
0.105910496,0.000000000,0000
0.105929232,0.000000000,0000
0.106905058,0.000000000,0000
0.106271513,0.000000000,0000
0.106810696,0.000000000,0000
0.106978890,0.000000000,0000
0.106954331,0.000000000,0000
0.107008228,0.000000000,0000
0.107022655,0.000000000,0000
0.106916765,0.000000000,0000
0.107205093,0.000000000,0000
0.106784926,0.000000000,0000
0.106138069,0.000000000,0000
0.106813646,0.000000000,0000
0.106912737,0.000000000,0000
0.106013170,0.000000000,0000
0.106944020,0.000000000,0000
0.107195997,0.000000000,0000
0.106741022,0.000000000,0000
0.106987255,0.000000000,0000
0.107008306,0.000000000,0000
0.105988679,0.000000000,0000
0.106117711,0.000000000,0000
0.105822970,0.000000000,0000
0.106971287,0.000000000,0000
0.107978940,0.000000000,0000
0.106903988,0.000000000,0000
0.106190949,0.000000000,0000
0.105798448,0.000000000,0000
0.105912808,0.000000000,0000
0.106054368,0.000000000,0000
0.104976462,0.000000000,0000
0.105926891,0.000000000,0000
0.106997448,0.000000000,0000
0.106972592,0.000000000,0000
0.106120740,0.000000000,0000
0.105746211,0.000000000,0000
0.106946497,0.000000000,0000
0.106013933,0.000000000,0000
0.106947441,0.000000000,0000
0.107046172,0.000000000,0000
0.105959073,0.000000000,0000
0.105928353,0.000000000,0000
0.106906828,0.000000000,0000
0.107018452,0.000000000,0000
0.107034152,0.000000000,0000
0.106980768,0.000000000,0000
0.105926750,0.000000000,0000
0.106035589,0.000000000,0000
0.105963964,0.000000000,0000
0.104907386,0.000000000,0000
0.107050953,0.000000000,0000
0.105955057,0.000000000,0000
0.105934979,0.000000000,0000
0.107038964,0.000000000,0000
0.106920407,0.000000000,0000
0.105961744,0.000000000,0000
0.106022128,0.000000000,0000
0.105827263,0.000000000,0000
0.106121120,0.000000000,0000
0.105928579,0.000000000,0000
0.105417184,0.000000000,0000
0.106572264,0.000000000,0000
0.105847541,0.000000000,0000
0.107050456,0.000000000,0000
0.106221742,0.000000000,0000
0.106077995,0.000000000,0000
0.106729616,0.000000000,0000
0.105889270,0.000000000,0000
0.106574614,0.000000000,0000
0.106436499,0.000000000,0000
0.107185809,0.000000000,0000
0.099964643,0.000000000,0000
0.106775784,0.000000000,0000
0.107907782,0.000000000,0000
0.106827947,0.000000000,0000
0.105199702,0.000000000,0000
0.107317710,0.000000000,0000
0.105530349,0.000000000,0000
0.105985978,0.000000000,0000
0.107036919,0.000000000,0000
0.105006118,0.000000000,0000
0.105898813,0.000000000,0000
0.105971528,0.000000000,0000
0.107048984,0.000000000,0000
0.106009258,0.000000000,0000
0.105957671,0.000000000,0000
0.106137705,0.000000000,0000
0.105850726,0.000000000,0000
0.105911535,0.000000000,0000
0.105955472,0.000000000,0000
0.105986171,0.000000000,0000
0.106003219,0.000000000,0000
0.105995555,0.000000000,0000
0.105665293,0.000000000,0000
0.106196775,0.000000000,0000
0.106911528,0.000000000,0000
0.107078302,0.000000000,0000
0.106928624,0.000000000,0000
0.106703022,0.000000000,0000
0.105363578,0.000000000,0000
0.106957482,0.000000000,0000
0.106912565,0.000000000,0000
0.106959262,0.000000000,0000
0.106549675,0.000000000,0000
0.105433654,0.000000000,0000
0.106966813,0.000000000,0000
0.107019192,0.000000000,0000
0.106917926,0.000000000,0000
0.106009586,0.000000000,0000
0.105989547,0.000000000,0000
0.106906311,0.000000000,0000
0.107028309,0.000000000,0000
0.106919648,0.000000000,0000
0.105962377,0.000000000,0000
0.107024020,0.000000000,0000
0.105931398,0.000000000,0000
0.105873461,0.000000000,0000
0.107107631,0.000000000,0000
0.106349875,0.000000000,0000
0.107614268,0.000000000,0000
0.106941881,0.000000000,0000
0.107997308,0.000000000,0000
0.106945071,0.000000000,0000
0.106702583,0.000000000,0000
0.106321226,0.000000000,0000
0.107335852,0.000000000,0000
0.106631639,0.000000000,0000
0.100984736,0.000000000,0000
0.105869116,0.000000000,0000
0.106758134,0.000000000,0000
0.107306295,0.000000000,0000
0.106400711,0.000000000,0000
0.105623085,0.000000000,0000
0.106944819,0.000000000,0000
0.106662913,0.000000000,0000
0.106299301,0.000000000,0000
0.106243205,0.000000000,0000
0.105708385,0.000000000,0000
0.105971867,0.000000000,0000
0.107546069,0.000000000,0000
0.106402668,0.000000000,0000
0.105954625,0.000000000,0000
0.106841662,0.000000000,0000
0.107087607,0.000000000,0000
0.106472921,0.000000000,0000
0.105480405,0.000000000,0000
0.105986309,0.000000000,0000
0.106705492,0.000000000,0000
0.106311751,0.000000000,0000
0.107330167,0.000000000,0000
0.107578279,0.000000000,0000
0.106975873,0.000000000,0000
0.107039114,0.000000000,0000
0.105975095,0.000000000,0000
0.106345577,0.000000000,0000
0.106590116,0.000000000,0000
0.107006693,0.000000000,0000
0.106699403,0.000000000,0000
0.106214200,0.000000000,0000
0.107991071,0.000000000,0000
0.106979387,0.000000000,0000
0.107350090,0.000000000,0000
0.106506940,0.000000000,0000
0.107061028,0.000000000,0000
0.105906783,0.000000000,0000
0.108074904,0.000000000,0000
0.105943277,0.000000000,0000
0.106014889,0.000000000,0000
0.105912529,0.000000000,0000
0.106012250,0.000000000,0000
0.105997013,0.000000000,0000
0.105968281,0.000000000,0000
0.106016047,0.000000000,0000
0.106939633,0.000000000,0000
0.107524528,0.000000000,0000
0.105410725,0.000000000,0000
0.106020248,0.000000000,0000
0.105396075,0.000000000,0000
0.106549599,0.000000000,0000
0.106986868,0.000000000,0000
0.106851093,0.000000000,0000
0.107094707,0.000000000,0000
0.105952115,0.000000000,0000
0.107187524,0.000000000,0000
0.108139662,0.000000000,0000
0.106658897,0.000000000,0000
0.105933283,0.000000000,0000
0.106565547,0.000000000,0000
0.106394281,0.000000000,0000
0.107035731,0.000000000,0000
0.105961874,0.000000000,0000
0.106016871,0.000000000,0000
0.105996892,0.000000000,0000
0.106937436,0.000000000,0000
0.106943236,0.000000000,0000
0.106981828,0.000000000,0000
0.106006940,0.000000000,0000
0.106917317,0.000000000,0000
0.107009112,0.000000000,0000
0.107362365,0.000000000,0000
0.105384324,0.000000000,0000
0.106172692,0.000000000,0000
0.106305912,0.000000000,0000
0.106733167,0.000000000,0000
0.105895890,0.000000000,0000
0.107008965,0.000000000,0000
0.105968155,0.000000000,0000
0.106981827,0.000000000,0000
0.106942741,0.000000000,0000
0.106032373,0.000000000,0000
0.106461508,0.000000000,0000
0.106474307,0.000000000,0000
0.105946706,0.000000000,0000
0.105949639,0.000000000,0000
0.107197419,0.000000000,0000
0.107217038,0.000000000,0000
0.106553500,0.000000000,0000
0.106008046,0.000000000,0000
0.107869562,0.000000000,0000
0.107043167,0.000000000,0000
0.106980083,0.000000000,0000
0.107025091,0.000000000,0000
