id,n,e,p,duration
0,cd7a2823bc6a6fff3f15ec16e18df1804d94681c101e518232683163183916ee0cb14eecf0b831476462cd263bc68fcb3f04da65c4ecb6a7d7928f3d26ce500fb3bb0ffa076fcfb15fcdeb8d0936c216ebcdc83a7050060f017cccd96cf651feda73d485641cc6ec9cbc364ae4fdbf9335095f6226b8b3264cf48b99ef08e527,010001,ff77870c8ec29ec3bb1ea675ae708415d220b52cb2f187df540222d3d331d768ef7282a1fe317c90d5bd3c4fee7f9a3a96d555bc5289c3fbd730cb03ed85675f,0.573852117
1,b909401cdbde24d05026fb86da3b9ed3f2a5621490065798ddd8055d76cead409334dbd24ec429332b1ef7e793523652e9c6ae1080e56ade7af3e5e0e1f8ba48e95b1f1cfceca1db5cbe4c7485269c52167ea7a73fe80a25c9c992a71a3c9baf65c71cdc682ab92bdb7f506f81fe5951ffa7872108e139ed1a805978dd5efd7f,010001,f3e75df0cf27fb644be7438e2620f528a0e48e3abb148bf6d5f483228be57426177ff9404181080f95749e5bb09b279c27963fa25ac3ad1d9c70110317ef44d3,0.441345829
2,b42c9170d0062ed3c464e49e4194e446a09323e1be63fb2277d8a985ee93fbe8ba80362d9324769a11459245aeafc19776e3c652a49c86b11a0231f988b2126fa00831252d97cbf1d3dfce8d6e4ecda3d82fe4398d020333f7b2f78076e101dafc7e2afe8867e59d9fb9596c5f6e1bd8a801bbcf203e2f6d11ea941ba31aa789,010001,c60de00a48cb236da51553307e0fffb2208336427470aae97d005e9a02b85ea6faa1e494d595aa3fa18f1a7d73b1fdde03d337cb747233fa7d19668f716612cd,0.498359958
3,a5a315805fc975eb6edd0cde9fab2d59f9a913b499eae545b991691218eb6d88ebd9b15b323e9f9732c3c333c12d5c1370971f0044cd371b3d055dbf2e3cb5846f00e75b681bf25813b3dd09227d910e2e8420d82e498231819f3529e117bf4df498b555aa02947f8a8cfe9b7840f788c6519ff9c3019062965e3f14f4ac4bdf,010001,c4455c1d33307da95e29854acc32300ac0e1af8bffafddf55b318a917bd89396c2d7a12e7f165f86396b615f60966abd7f53bffc886facb36d6e513ff6750721,0.541222262
4,9e4b6363f3c2973925f41bef9f976771fb1bf3c3949796b30d6c3593edc42f45b55ef108b42ff5ab7d229500e9e778abe3ce509d41c2526ac8e5fe2e6791dea36002b7b2725b6bffa35642cb8872e2ab07436542f7a49391b01f7fae06914ed13118bf4c04774b4b6283d35ce8549c385688ea8febba4d97856e2f1c3897c461,010001,c8975a945259dfa254033a437e10cb21f2cc4247b6035745ea6e8737f97ef911bbf47b42b80158cbfdcdca3f0b017750e379b8ab10f9c0c173a951f454b1671d,0.593355611
5,a016eb76bb56a058b7115d6560ffb9bb538acf05dcfa3fc235460934dfb102dfca1e0e86306819c779a90105eeb67941cf6b47044cd7b03d891250059c269d2542f93f35dcebce2b7f0b1b057b98aae986a0c6ab119f443b6cf4dc5559f53ef480bdc47ce07ad2f6b99cf018eaaa7215b381dc48c2a84b813fa8a880ce2af215,010001,d5062c4b03cae9d7728bcc261a43428f7913638ceed129e59ae1d40dad3e4332f4482c3b7853435b8d42d34eab6d0a94d862aa937c8d2ea3408b42fb31892e97,0.750359475
6,a23be9467aa457bd6660c76996b1c1f7244cc3dc668f14b5d7636419866ac5954bb98a90d32bc8de10d5fde08b09a5ba88d013d0bc6cb369fc7754efb367394c1e1e41f32335ef1f79a0d391652312a3c936a0b14b718f2ac68288825baab8236c1e2e073af299d391a0ecd34e561abd437b06622231f11f69b516608602de6b,010001,d0021c50f4526a1dd7f18d3cf51654587d71e0599b09835225a0d2a108950e7aa346191c79f301cf3821710876ec6e99eb1d2f6e09be320559b670eb98adedbb,0.651231778
7,c29ca10b46dde96a0aea8f7cbeb35ba74396108df5972044b1531746bd425bf525ec56b9998127f85708163ace4c59596e1707d40de6d4778b57624f69cdd0390285780982f3196406e47e8880d963c78d85e262e10efdb90d38f118c0dd3703c8ed022fa4074efd570b75368755166b56f0f1435c00be586d859bd4632d9e91,010001,dab1069c6b18bd9fecfb32622c50171371075c7a7fcd1f56896027734eef91242e6292b7a33bc2f5f1e92926d201167bf28d77ba185a0a9205edd5bf6cced77b,0.457223275
8,b5c17a1a9faba489058e4170260dad6d11a3cbab00f6edff194442422fe5d307861dca47486893d5a8a64559c2780978c3f519b7fc3bae6fa7e85456680f9d2c65c343ef2c8f6de7acdcdb8f379b7b1c2593b39a699a07e966f2022c2670389621398bcbed6863c5f1cefcf838b57ae0d75219f075db5ee932df25cced998de9,010001,e52d4daf30ec31c294967a7224bcd49cc2563c874dd70826d1daeaab09b5e6cf512a37b189708f0ba727246acdadfffd83342d21165feb9c1b5abfbb3f55aae9,0.518360921
9,ea0bb1663f51f0f47c5c86e47e94c0ff54da0a3b2da31c575950c484f4f28946ffd2236f583f8025c900f5515920ec842625620fafe991cb475bc4c0cabc51a178d7f784adafb69f9614c6d137483ac01b0202a96d578867b6db3c64ef50c0ad7e8adb278aed231e0ea99d57061f28a89cfb606c207cdeb52eed3cf7ab7859f3,010001,edadc28212792f517992b3ea5d70723028688f1e0950100304a6d0e4e15d96853c90743b8e55d49514bd096269db307ae5d9f793b9fed92213c524a21f29c539,0.540225482
10,a75902e39b3308536ec51356457317fb32eecfd03173acad10c28a82da9ec21f31a73bba6258390d228ffb5deebddc4a2f611068776730302127a35ef51b3e1e15d2bd9c4aed53eeec5f4e63626e02db02550ac3015954c16417a8724f1e6cd2f472da0f93c82b1707b7434d22f92fa2e3921e7ce8ee20c2f70e7b9c002b47dd,010001,dd4f6ecc3849bdd985967f2dde9992b70bb4db1e561efa93e938f51d61d0b655173052fae85a01f3e689290d179e6a72df4cd8cdce27a3a967a42fbb08a7e131,0.529221181
11,b7d76fc6b12ad51ac1e999d68da3155ae7db09aaeec9b2043605d8aad04b0204782b71d2dc2b6f4958aaa3457a9c3ea9ea5beab9b9eab1588e747c13324e715d61fe74389f6582b9f8cd9aa869f50d483b085e7f66ce6985a8814cbe215d382b13234acb1a698f7cc1a463fc601715b19eb02300b15273160af56ea198027727,010001,d8ff03823eb2e9d20c22c15840253160dac35690eb2c8eb3e67535b0e35985a637c6782914cdf55026e6e852c4bc3fabeef796510e9aaefb04315e52deaa5a67,1.027224483
12,c1307bf171cdf2c4cc2b38c0a35d9bb4b5494cf5e39610dedb8aaef938ac271b3b9f9113ab1c169290dab78cece2b5363117b07938f3469b0ad4a39fc360821cef51fe4cd75bfe836dc6bc96e1456c25a90a47ec5742c08be68c911eba1a08fd28f435ee732fa8334d7cfa8b252811b993db0ff93c845960cc6d7796605bd685,010001,f9b6d85d04c9e3f6cd346ac11e7a1e7dfb5ff05a1c195b8e8db5f81ef8ebb1a0ed7dae9f7e40b95ee0c8601856bccae26d0a09e62ceabc8bd0dbd52bddd64987,0.765219962
13,9a55a73f1ee137ff24522c3fd78484927cfea6a3afcfe11241891450b2ea26a840822681eea5dc98f1a6f2d407e7fc407226b41a2f524e7239a3a5f1e0f2e33b943e163c414f490a54d09466dcf256dd93bae707643f26e02e1fe6b7a84b1d499c2d788cf850787f3a57a74f914ff968c1654461989d03e8659814485fc04799,010001,c9d0f23ca8f1ff5d9e4ba56acab430d7f2ade20afb098601ece3f5ab8f6afee3d02a4f5505720422c0c7ca958fdbd03eba1dcdfb9b612a7bfccbab3fa6676611,0.318223086
14,994eda12d864cad721ec834484f18a911079e1e276c1df303104ff64cb80d5e23e61cdd77a73a3ddca5886222304d9186950118455552bd084c59efa1586c0ecb4c2be7020b1a703e1ad64f0e0dfdabc436cf4672b649a6fbcdf9a26cfa56efedd3887b536803b627cb2fd280181c76f7937e32bde5e2c10b4c345cb3a5c5813,010001,ca2472626770477fc0eb54e103895fc11befcb0b55d717fd5974a1eacfb2f2e60f173dbef64b259748e5707d11aad269674519c5916cc9db8b5f54b482381dd3,1.099210077
