id,algorithm,hash,digest,signature,e,p,n,duration,return_code
0,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5f1f90320bde9b928ed8d693d1e206b943a4260a8d1c22391ee7f8477711d3971879b9ba47a565afd211e45d15e7a73096f7f58238c351a7e589084eb937ba64952624b88570427092828c492c71f7378f86ea7690f66ce19346280b4716512cb7a1f4a7e5acc0183f20c9ad25a4a01de9c53e12413f101434a09dee61559237,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.038022000,0000
1,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9aa45c00719d0c6cd07c8d53ebb8d5caa46a5a11efaba4923c6959bf08894e0caeaa38f027d32ef9b63cc9358bdadf4c39aa455be4fbb854e01af383f5e9e05c949b9f1b4b666c2aa6568116497309164f3293e11cfbad29dfd33939ccf6f70c47612b081b4fc999d08982433c397a03fc832d6b0fcb236be04544d84bef78ee,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.037098000,0000
2,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,03427131a8623ed308d5234bb0a2b189dc8a9f55b99e63f28e79316df1652a4c7d3464408202384101a126d4722556964c4ccad268ae417473e90d6d58258005e430646c5f826c85f23b26f6d2cc2b07f102344fed0a496b0a4df57f7fb11a8c9c1ebc65c83277c253ad7bc4e2dfb7067950785b6b637cde9759bb925cfeb6a7,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.036863000,0000
3,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a8a02117f89f6641ad345dd4344467a0b2d90cfc2b66572b554602f54a44fb43aac1cd4421861d082dea44f394db90687670c50d643ec62d53fd758dad2684be52e98cfe4a7f9063b8fdf7b2dfab55d5304d4f03315cf1e713f9210eb56ae1bd113f13fb6fe3cba9edda63ab8d9a0356d62b010470f1e1bcdd32799e2ad6e369,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.037030000,0000
4,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,113fa212034f9d439fce442f30b8b5d57ae865709206081b64c9c886672fcc62ad2452e48551c992203007f586f3f65b3b473385bae0495447cd730da540044b774cd97b7d156fbff8e31d56cbcfd9d570f9d872fcb0cfd96e748f1bde21ee556b96b2daec7c98bf84d75794d9ba59d2e9550a7fb8719a1a4775dda0ce75d55c,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.036934000,0000
5,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,398de9c75fb62780f977910f1f12f2361629a73bde4057e45a44155eab730aa581bc1c44ae36a92e2528891af6c31d7d619d2ddffd52f6d22c00c6de2ab71f774f5aacd8ccf5c077d3d9dca29d3e876da549a74cc07282a4d2f77b72b771499b7faa202ab8b2cd1d9032feffeb081907248064b738fe1aefa0f001e8a7cefd63,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.036971000,0000
6,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,21e33c2829ece134f64399a4f5943509b24900d2d79ea9f6cbb382d58447eb3c66f173e175953288048fc0d0079a4a32b71146dbf09f39eea28c3426bb04e3249037bc031e27cac9c163eb07d4a3a917b9684d2a989fac7345d067ac10fbbc47cca5da211f2a95713b88879835a587c3db7194b8dd394fd260b8d457f54a67bc,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.037087000,0000
7,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,60e685a8eef1838ff95fa972b60a31bc61f4e863ae5714e862cf5ad2ca6999f696295f624ad8fb78b65c93451fc39279658d328164ab9e0e6acd47fb17b1ed93d94e32b0541b39aa7113cbbd8316ea6d573fc55eb8fd1308c363453bac371eb9fce485f009d11f07d5145ba5c86e2d5ce2d791efe316ad49230fc0b91fbfd6fd,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.036890000,0000
8,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b023e0de5e380f756d2bcf4213d4fcbc7398b1a84352abbf2c0229b78cd4ebe8208c68ddd262c8a2af1a8914728bed4323fc8cf440be9e86ad82dfe606568ee638b1aa011ad47ca04955ce7506af8b860d430f70cbf7786bbb282fbae54f1124b6e8afe084a384c4f2546977afd0b3dccc7972f150ed7324d59ffc5951e7eece,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.036964000,0000
9,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8f6dbef0d0632b6b71b5e1c2cefe7327e118d7421cd00a4e3088c350adef103704309f9d9b488c717b7e57c90e940b6a999dab5c27b82b4e0af9951abe6cefa689ab60bc178f2ff13a024058dec613874f5a1be1871718994e9e858723b54b31264f1272f58ae20c426b4943679fbefacfced0068e6f338a7c1c523296f2066d,010001,de753380ac2f2eec6400d583f6f42a8250a1443e5eaeaa36b5a8d8d8b66812e1bf57b5897d75745a9235e9b4f1f57bba6716202f8004a0616e13303b69144c8b,b91f18603009bec4fb580637e62207d27de956f4fc4d9bcfae643fa6689eb330dee2f1801abfec5eff1f065b70930f7a32372b7d01b432f6f9231cc46a56ba10a7d1abb0a79489f1e3e96a9256cd3d940c183c3bfb61a6b3999b777ce6d1be16ec773c9dab82ae8a2042f9de41761d397e3a9b35c11745d933bc19a298591b6f,0.036975000,0000
