id,n,e,p,duration
0,b50dcf29461d3802f4ec778207d6c94e89ab68a145a52ab1e9117e33f034d2f7e309ccae64df38aafc2ff7345f567d7cea57d624a34a16e750a88ce8be3e90d59286a53e8fcda38144443f967a73f542491b8fba3aa585976fc6a188519a77bcad59829f26d6b5da7721bbb9776ee932995f86fd4ea1ba161473340d77f60e23,010001,e99dd7135bf874ab4018417965c32afc7a6c24d10952810b84e7d15d4d4a4061235452a1d4cdaeab47598c41fcfeb67dd9db2bd68fe3bd79f8acccb0058e1395,0.989957000
1,bcfc83cc54a06752d353376cc245ba47a6bacd02720cfd1c0019f34dc3f81e777ebe6fccbbe61806fac15e3129d5168dcaa8b048d996e843684880157a9687a0ea01f3ba26eda72fa91deb4e44a7de84fbf5c95292575f8d2370a018cc83610fab6906c089c8193b0b8c46cce7777eb719911e887012054cbac3484b0682af4f,010001,e76d3abe142fb9c9dde62350caa5adf6eda69a18268151147cf7a38d5cc02ae75fd323f6ac4359bb9c7daa5484d590657a8821f2c3408fe4a1c747572c5b1751,0.910049000
2,b1c2ace0b9ac57ef0b3be2de98e986b4fe87388299f14b7ffe87912871887d6fe9defcd0237635b44ff7585dc95792cdf1652f7ade70ce6754ecaf9b43a566176857299bb06b090efb0c0af80bd0b74071d64f2099ec642117a35869df19cef7fc2dd53865370c4045651a14ad0393d22307bc90298a2a9d3f05000df031de43,010001,e5925dcef9b4dfee7353270b0346715dbdd237a40fa2b67c799d6e5b42558c89fbbd71af49d9b213b01d0b709dece464854dad13fb64d56fd5a8ddc3c3173ced,0.664029000
3,bb35a882112c4f90c1dfbd25bdd7681626ee9a18cf267f0b7354a016acbb6a0a7efb534aa376efb56b2ec06db6f2ef376f676e5ce0537a152df37e84d52c41c17bad2f561fb1f852add30c491c0adca38859ca0de00b81b5877972f4b08e2cfbbdeb632f2427e5988ace513b04c26db9f2316d641df7effc4001305d4a9604f3,010001,e8a13e73fab816bf80041febc30a21424bc122ebb3048d86bf3b138dbac6af5507bab7f849bba3af116637d7a4a9316164175a8895cd72d2f61e3ad3b7ad7465,2.522938000
4,c242b01b0bed3b195d3a278255dbdff88e3491886d39b23d565a9baf6dcc8689bcc7a8a9c2b061ed80a0579f5cfeed581ca4b37d5b5770113e835f2026f3caea5665ce3bd485e60c818d1240f7043b4b512e2c23d31fccc7a57914c1edcbbc0756f6b9e81c88a55f7db1ac2330a5a61fe601cc7990e6d825447b1db8ac451a4d,010001,eae67d111dafef0254455ce67c2801750fe9715ab71c99ad000301863071f10f6aab1ac0c2b1bf19d510dbed857d7d04e635ee44ca319cec499a13d40a3e5cd7,0.540054000
5,d5ed8ee5c62fb4aa1a3bc49a8e713ce5212555a7adbc1a528bbb352dcba26de88a904e6e1c27a0c9b0c29d038645e40bee4d7921c3f929de0010416899e7feed37d555a863b0602e3d1bf592f81a273b1ebdf1cd87434ac48fd4f836f4891a46ecf9a4724478350c8ea7fdfe512d81a762be02bdfd49ab61dff23a00d06a17af,010001,ede7e7109bc53cc679885ed2e7fed0d0614f4ba8fc05a92fdbd870f88ed9fc93d73b3512a8acb3a92928fa82fad2e5b8103ced9f2e3ee0559b6a1ed91b6b2c23,0.642069000
6,cd409f4cf7c952c44b16a198995204cb75c64733648c36e19ad98ce57a16ede5df76f185c4a7087fbfa728e4acb123107e6b789a2b1abd6ed428a813d7798d3e3e35984e407d0d3a27f79ce105da9755a4b5a1295abdaf0e0e4ace765f17841031c640420a779a8bb03a0a0377108b6612d156c1ea93bd4d64fccdd29b68fd71,010001,f8751509f78ad81a0941c9754e7ee19013b682feff228f8ea2ef8150e4346d2960cc3fcf8ea4cec31b299610468729a361af1caa6ad09ed65e895d50db28ec07,0.397037000
7,c3de008194750a23748bec58204cbfc8936a8aa521af85d8a11205044b94971b1ef5112301e5927f5ecb2e6931f99a94133d8d25bee102408d65a9ab0febcf37b70200b486f64ce5669d9d4d21ae510fc07a3879b8ba1459556d2495ecda38dd4df3dadb76f9ddde716f3d4d338927985b3a500b3765b5a6f2cb7a5099ad4387,010001,fb16d233187da76694af430b79a8fa11834772b5eaec09d1bdbc6c979769bc2a06b2f17b5970f1dd1581f36da4c8505b3513f74d7328e6e8a6ca8f1ef61a8181,0.808788000
8,c356985d1b8c19aee88d64882025a3eb2c868a384d318b0707dd9eb7269deb376294545afc1f73ae23e7d0c4076c11052fcdc872236ad6eec390a4c0ce1db2749032ad509b3d5e02275a701c077a21d4505d0eb4f07ba95b99fb03e551d88c3fd7a00f0de896cfe70ee0f734e5cbd56c3eedda4b2e92cb2c8d3adc3cd2164e03,010001,fd60748d5ac0e347e151f2fb4863412769fb0b9b6effab7f1e927d8d3afa84d1b7e20f94056636050fbfd5dfb0da3b5b8fc4168326e5fcfef42b9534bd1861b3,0.994040000
9,f808db6dd43f0f8b50d9cd4b12543fa13a69d41f3d0659bfd864530f0e558fc5213eacea74a42e295aa48a63e1f47fc065e866c2d025065efc63fa6c5e184161d51edb61565a6c820cccdc3ad27851f0211bc6646ffcb6a2d2a1e1797f87eb2e6d96b9f27d777c2a0fc5446a54d458c964d4365109b72919ec8f44b0b0e1eb9b,010001,ff61e3662bb5bc2d6ce8cc5e5ad0bacdb2b8d4e5e7b0f7cbd54df5ad66eef551c1865aea1a8d37af0b6a5189841f9a0e3897c830c52171208672d0acd4fbfe0f,1.319113000
