id,n,e,p,duration
0,d453361c1f8cadb9ca3fc91c4d6ecaeeb9ec53e1f672d237ca4026e473dd4d782cb6703a592088e9280ca0338d905b3a2bb15b85fe0b4bd97fd969d300e7590f1f7e06728d1b60529e005d12fae133f51bfe25b3b98e368f4163777fcafd929912d499db534f79286ad3e9ba76f7ac9d14563cf21b900b70c1221d92b8184491a6ebbd2776eb368fca49dc83591ac9eb9d42233909074a76ac57fe04a96b197801e8f6c5492b9c2e5848cb47601af698bfdb82ef9ee6bae9fc2cfde12ade3af6ed7b23e18395b2d36e54d61d01dcdcc8053b4927242dda2bb06d1570a0cb53f75c562506b16b8786c966f232e3a46d21c4aad5afd0ba75ded769357922e2f958c051f9326903155ace464d98db4d329d157e656aad36e80b9ba1a2dbdd93805b2d41b6054cb119254839eb409cc9ec5e5a0178d33a5b656a10213281b78c94a4f74147c9fe0249a8a2e6067c4df5ce09acb2bee82bb9d6241392cd65b66222833affb3fc4747b2a2d8a1352ae696f076b4969cb4ea6695f316327cf60690acc9,010001,f1e5dd700ff7a6dd6159b936baabe7822e506e4aee4bed07463c0da6a691c5db3c67ba96e6bcdc6de7880a56164df4b13dcd233d2e849ee59ec3ea444f5070785abef647cba425ba81600ff2603e7207d6394a8217b05046a5b623d8adfd195d29cff1025729cc5e9df4860fa7ec1e2370303d4264780559ca2730c8b603fd8fe7d3ddc1b274b503c2abad2d6d29ffd8a8d3e6cda24a09519942b9b397d27ab7af59793c4477c88e166356a1562daec7da9ea32fe13a1e23c820c63cc18566a7,18.566716593
1,ae83cff4dbe02bef7297a9a48762507a568bb3476cf65ab7601fe16d7e3b58ec8a87a73f8de9d8acd244bf9d79ca0f5ddee42442490f1b530cfb25586d14992ec9df600cd75a0e868139f92819f272143b1d0ad03febf9dfea8f2c9724f610c20452069ea8c03d56d9a42139362ea159543afa12435adc53cd4cb8990d702d043517642f58563eee213c9c991c5206812ba3c3b2d199b1fb1895f4131b1288cf40e2de6ec11e2e83a9789ee6228f6406ef95f47d3c8089e3b5849168299a94230900f7bd0ed3ab617d8295529144c95616456d6ee700c5cb555741b3d394e140fe87378bbe9c94302a250243c2da3454864521750ff1b2f64524c55042b0007b63b1bc3643f98623bd3e99b67df0e9659c82370ee63bc282a8f0b5f6552ea8bdd99fd5b4fe79ca244bcf4c13c93f479669a6248c39cdf54aab0921d0939405eea4eba6b00d6dd94f98f1db0b4111fa56f7037c672911993e4c2b57f834f7b9d7aa30233f794defbc9c17a5047f09104e3a565294057a3cb92f641192021dbc47,010001,c5893d53f12b9c4d04ac036c2d89161ba47c16472f65b76b5d8082ee040f7257988a027c82d1d455f7cd7b4ada0fd289a26b44d7fc62ab57e27f74b556aaaf54edfbc7b7542c6113b5b5831e95ac7e14ad561b19910470cc20ec50a60c8e2f6d6bbe2d322e816040ec5e575644a7c67b490798ada637f667d5eebb9710e82b4bf1bcadcfb3bbba96097635f76143bef13c2a30982c5fe2c83492d01045c9c5acd027186df0927d4360034fe8d6e1d68735b3fcf55dd8260cf2e5c7414c58c037,15.836540200
2,c59ef878cbf7a95c5053f6ed8bfb9ca6d42c8285d332e664b5f7c2367b675a9860f7b90887d24e69dce8388d8629464be2f5193e9f8903b22eb4248630c53bdca741dac76ded923461983b79d1d86176cfef9680b3001a85e9ac4924a360ba697d772af24b9f5455a1b87836f84b33b484b0bea45f466dc76015a6e10d3ab4fa7cf7ae5526e79e8db88b99e569550247d8f3efc145871a0d735a51548d54a97cc36167527233e1963b995e8ae81e3b40941262232dfc1bd655ba4c9e12a4804ad5ac57c486fceee4b50408b0d77c96719fce8dc6cff59c2ce4ed0bb1ef1c5542321c64d53ba3f6d791745227ac46adc188491f32c808017465420ca63fc0e6963cb290de59452775cbf1e1e514c719306dcf38930ff919d54f9eb6820ea9551321a56ea59fa8290f3923480fe75ba8a0272c327c93acc6094b734b5f934397c239334a52782f0a70efe9d179790eecf0c9608fbb83aa26dbfc7853310117dc73aa5ce0ad7dd70e67be26ad25e0376d654373918d2786733afc48b6ac0b3dad71,010001,d84a348a246bff7d92069cd67e448d9a4ffe983efcc1f46519ca172441e1eeb6604c7e62c922196bace545845f83930ebe52e381fbbb166e4ad79d3a8db6682ec1ed8af879bbaf9ce03b090810b1f0046f43d5b9f310c9ef81ade110a6e38d6a3045162e319dd7b63e7478b556cf4e537584584c8086c8784586b5d56b64487754655c47e416cf398ca5345a43e8311d54908bac87ced583afc469a6044a945c95781e27003904334ba57aa9d74c3884f92fd67d531febb907ff0919c177adb7,75.640142996
3,e85b6b677806f8eb4dd73eeccbaebbaffbf07046d63e4035f71f0906ae9104d56447df5cebe205bdf2f4beec4831b9a0a758bbe0e2c796cbbd011ef7c0e3cb056c564b7324005c4e27b80a2b83391b1a9e6790863e0b0ad5a92dfa94d664b156a9c460891278f8bf439eb7678f6c6846fc7c2b7fa75b6ac0e326c8ba6a2c3a954014aa578dd0be0a29e9640b354dad9f0e50ca0bb31a9eef9331129cf2babcd0e75b4519c7472a0a5ca11f9780175218e13b80cfd314a66fb24986229bc736d0a3baa2d708f45434731b2736d1827453fda8bfe2366f6cf8a2e41f587e7f3ac773671e6b6d27a4c35af7dec62a449f043b322d20014911975f5231979e04eafbdba87a1cb5f616d46108ddc20545f72c227020e649b5ea92b228a1c9b4be7b08353bc3c145b7fd3c01e01b6e608419fa74a4660b15719ffdbed84e17131ced87a717bf6222bc9401738912863e56087f4bb3fa9dbeead924e79c2001d24002c6df5537eb41f6ec38fd5a4872dab46e64fcad2fad79e01cb1a18fad9e94ed9af5,010001,fef65c324c22e45493531cda38cec373887e8bb1789482a24f9f5c1861e9a11d2984c0a81ed8ba3bfad3f4a58750c2efa88f707e9ca9ffd3ed081329ea6f2f777e794d249208663f18f17e8e0c8cc4bb9dfe7aa2eabf78952cda6eb0b1a46ab88424134319ed604fc02416d4264bc8d9cc16950116382812e3e76a04a3f321af76eac38064ef27b0bfe2ef16fee3646af7c482ff9bb5b8d97c988c7514eaf3482f3187d04231af8699c98fdbe2b2bc82ba04f1d20769f5500862413a9c2a4cbb,13.281012135
4,b621608d30ff66917680f082150230d1199303d9a01fbdb701bf6eef80d47179f659f1620867e866d4c8bf94ebcc0f25aeab1f5dd43cd68af57a953c8ef265a69e7414a89ea39d6ed33abc91f5522fbe368342d06edbbd4b18034cd6302e247bd11c0e11a124efce9697b1f26b6bfaa3c1a8c6987ee2fc90773efc47b7c1e556de579e021e0c0bd0f6244d320a93c637c7186cc63144f81b6001235e171ad231b19a7c52db4d950f792223f9042446073a048c1d6cb7454103559f6818498a09ae4adaffab99a68c5a5209dcecd0ca37a172a16cee516ce39ce3e240b6d8bc6a3a7204187aaade9fa315b3f6de05d008d551fc80b02fc36a17e2853ea2b82decc973bee7877d85eb207d1c884fde676e943c024bfda4f23c41ded5e79b4dc7f337d0efd3fa4e8625acbeae441f9db5dc3660c206986f3e00d1ff003843533edea0681fadf1e6fa48342d6226b360b4b3da05681011c095539fe04cfca373043eee63c03eb50ee73d1b84750b468817000451990b23fd74ac403337171a01d297,010001,d874ee47664966e173411d317c32be7d5d8a3dc5f74191d53057807b2c8b03c4822dc93bf54d3f1d0cdf9ddd1221f7d5f3e7f087a060bcd6e5e0d89c94ea0020c869517e89bdfd4376c07846ed18d3d028249d8a80e5ff785608051afe786ee1d809ce6c881b721af1ea9a0f1c7ba6a0f146ecea53db6dcc51b0dc75a9817ca461377fe1ca1cb10edbf85d98b7037739527d1b22c6b003c599e6edc7b2d15db797b3966fa9362164347261b88728ab0fc16fe0465f458d6edeb5679aa7d5b555,33.181254168
5,d00630dc38703a4c76170bd9d8a482fd8ed372ec4b6b01c8110d96ba3ef176db131699833b9f22152677f0c150e4375551ad88b7a80c79a12b748bad6c5d111fa991fdc2f337167d04b5b9fb3ccf8a060315520d6f784fd4fa3b0c981552bae01892b25ec50a7896cded995409ac523ce588f45f0a43fa3e9b8eff329c3c71ff9e7e98eecf660f3eae37230ff3740b290d38493f536474e8183d4f5710fdd0aecdf9595d8f1dc79037e2aa09d740af070a3d3d6b7895566cdfb95326de9c13101f21e9a069098b9359836368e0ee8d89b76adb3d5d69f7f71026585b27ce7ddf0c4190bfbbef1a0bda34c7af7f1bb77ba10d3a9a3824c67c9ae256fbc90e375ec07687dc62a3b08f58ac6007c27bc148db2d4201be7281f19479344b5c359ab081c86cfa8a47db8f50accfe6db9a19dd0f992a847cf08ce77ee9bf56870b6426d8945e4f624edf71856d15a76ef03164b147f330cdead8853ee15ec7a53b3fd89d52367963a2f5dade13a1f481891e1233010557c8e80f14e720b4f68fbd7bab,010001,e0931728709344fd3f5bf8a080180dec66c098b6cf81b0bcb44474ab6338e24ad30eb88c1745435a0d188df9d825edcd44e18b9765e6956f5f6ff8f244455e0db6774011d9d9bba7125aa7abc75b214834b2e6bd3f74f2268e94d6c4f3a0b7b32aff4f1356fceffee637e1f69ab9d37552ea6c40c43cb60e106a288d911ae7f4037902ffb64ce7ccffd9a38a94223a4c44bb746e055058b118b016d3d9a3ad1ff0b8ef6ed40dd22f7bfbe07437b1892e89d8e00e2a140306fa8e297daa7c6841,10.164952622
6,b37d9900009b89fec7a8b627aa18608ce84d815255ecbad1ec88d285bbc8d3e9ef04c12be04af202b1f079ff154295ca6185dce6063b1159de554a2a4fca58f009e42f8ec8545032667f98efd186c504137ac42a1bc8cde6f966d94a56cbefb1cf226d25fac9f193c1b43ed257520f8ba707c9dff321cdf8023bb7f5e4b0bb3354192c582e468a9fc0538e187a278c5536dee8a53261063c53b18add68e77737bf99868c43dcd9e788daeb0d85025d04b99e221bd8897d932e3ce94acc026fe02245f9402113119c961693a21aacf1df41cd32cc70edfafbb0c7dbc8337e1a98ed9044eda00718aa6f817b114a37f09d9e06a1370815bdf6e9b744c5daf9df0f5c3d65378d6f4b52bacf5ff9a470d749855eb21d7fbd4f2b6f0f9f8cfe4f13d214681a534b9e9cedf2a52c128e2d275a0be9d849f2d9dd912cafe385a03b55edd38c8bc34db86c09930485c833e6b6694912e5adb60bbe3a52b0b530a4a8672299e107d80baba6aacdaf7f9271f05533cefa06102e91b7825d24d758b1c4f1cd,010001,eb3e1beb4ab12bc9404851582acee376d3d8f0cae07c57fc6012abbeee59085dd296f413a5a071b9cb4f407fe10651fa7f0052137fe84f5f454604e516699045851f1ca2f1ec9e29f7f6decc79c95bb85e1bfc100fd87fb175dfab2e818669ae62fc5e1adfb90b8a3a0c57e7698feb5c9d7fc053409b77e48e658f37dc5bbddf38cc1507e369fdc12975d9e2676cf9636d242321cb61a87ff66c76561f303a9391cc930782354b74a7bc748d4ac1d77af460c887f502a77e5e649b730515b09b,63.856043543
7,e1f10a788161922a6e42a73ae8d0ab69d3d8ea8edbd1872c4d13a7a6864c48962c817a3dddb5ee7c86782927e276c7b2c5996de99ce806c1d428f628dd4b35a50fa9bafce0c447d82d00dce5c1509e7d6dec8fb81a88467415efbdd4b2f964dfe1484e8261ac6a003d34357bd51b2c8b0f327286450eff89b464fe0e0d35100215f00d23a509d4ef7153bfef96405519f7ecc20abccc6c1d7135e51cd428f6acaed20617ad8d0b2eea776a361972299fab770fa825a2f07f3d390c7f8f5d4e1bf30c3b243efa8b6b5c88913dfe298a7c47bcd10e800d02e876c2023c3c4b0e8cc02e8f7c136b4a17d9e9e3ac3906704053dd9b0709a091bd5d0bd59fd0851566ef0a23979af2d254d7235b97ac99100b22d1d6cb6110cc62b79bff819023aebec959a27d2d3928345aa43cb581351e8ead4eff6d860fa9f71a78308ec1be86e0ce69fb01ec4b718718cfd22d572276e4c1fb0d1fefbafab2043d43616c958ecc03e3b2e9b3f4a1f2e30211fad65352d0a329de11f53a8004aee4f99aec21abe1,010001,ff49dcf5a9412101f7b78e79b13dd14fdbebe87a263526ebc160d14bdf4d4d8ea004e1d1f0d84b7bacbea2be9bd643b6c0bfc72dd8775b7c21bc4046cd1c2283969f6bb2140495856c42402f4082e4d5d341eb6588808482e75d62fef8c859b092822b654130b56ea28997775028c766f93defcc16a875077a8de73b10d4be5ccebc4cb5519654bf11ddd108ab561e09fefcb408ac5488f14f3b12239eadf7d99983568267f229a6d0f49f1068ae895a3a24125cb17cbc4a41ed7212c2ec7e15,6.075781342
8,c1c5ade8497e47b9534455d50267a29f0026a7a5541aaf83686e3c902596d1e97f9134a0f80634394295af2271245d46e296aa7795c9c866a3a095f8ab46778eefe62a5eda5794ba743148a40b437f8ae0417a09ddcfd30fc985bf6de47ce59778d78d0d2e7aafaf7bbecc7f130e043e2a3170b370458b0eb0f96967c37d5c484228354e117eb7354cfcfec148d4d1859cc0be19caba56735d1b2af54599a6b959bfdcd845088f11cbe8e6a0aed6097a3c5c67c232d13020495f77c814390454800ffd5222f5dc92414af9f35da913854c5859af01e02d4097b6adfa4fee4ca3b505bc55d18274765fc52efd07a29a5a7e808c4eea58b83d527069d119fd4ab391b5ae99f5af4c36b4a8d61946df95182390a8a87f221d1d190d72933795ceff57ddd9c726d1d430d4b85e961d967e18dd6b7a7573fd8f992a85b2e2b4387e8c24c64dd234ab3980e4e983428dee05c6ae399dc9467d1b2351c85ec406512fa6dbf66d940304d48674d12cc257bfacfd9549cac6bef69982a1488357c33d0a55,010001,e8d9387c779dd4262a439c0f818b8449a2a77968543f039afdbd35f5e5539e0493601a6ccf2529d92209076a6a4c56c2ae7eec24fed60a57e7bca90a0f612531b80cfd38ac893a9e7722d88d63de1d50a89a64034fc1a67317715e09e1bf989bcecdb4acc20e61894f5b96799203c2cd22108fc739d717a9cb3f0bd3a37e102238c898c56d4490ec642fd569e9e2d9a35812ee58a08d7b05231b09a867d8e2bad564e90c0f471440b39cd26413a68072bdc0384735a3e6bcb23da171a8b8febd,9.795837766
9,d56e1f393fe5caa8f4c0d9b97f038ebb11b5308a0f25be62b9cbc5f3a15a0e062d1bb8bfd4eb5f3232630b773dae9fcfada8a41f31591b724039767afcacd2a9956f660f76a1484ace414e568b8bf6d880a3d554f9449a24f20c5166407c400ba4456e5fa2c370c5f83eba0a24015067474f756503c181295d36eb2e725771bbed5af7dedca44175c96b2cbbae5296fc870eee3f5e3f31583a271624d40a051615f260b74b7d12c9aebf1432003df66d6fcf4aabe3561390d068533011e96ed6d2ec0bac82f59e219df47afce0647fdfb07f740b6888cb41f122b2af8cdd17d9043029c6a9ff08c862fdbf9bbc38835d2125beaeb54553e9c2fcbedda92f29520ce6278fc366cd8cdfe031d6b85397ade0fc9dcc1482aaecc3facc181dfeb89bac46b0d935f9d059c355608af824030c80a6fecd9d6507eed68e233ef9dcd10f3ca4afd5212a2df0748a22b45bc9ef034f87f52014382d5d90fedaca35a1bd80d4611dfebb959f0982ff601c4daf11eb204c9aa6b91937465b56b717e2504b5f,010001,eea7a50a5503bca8a902a17f2be7ef849630829aac3d78d934cd4b26e5f98001a94fee684b9e0dfcbf2203de53b994327eb4d8ef85135d1534d62e291373110070516be993e293a467a0e4011f14ed7871012c75ecf689c3ff2f51d3c79f1d0a68ccedf7bf6c324e71a8f02161cd30362641ef2675e0019c819d325d3c3bd46fe99b7165ef3badc0307f6eee169f4945dc7dc96f6d4211813fb8f9865033bee5ee95e19f33112171dffae58daed138920b6fa375dc4192dd021d0c343736a101,74.240805763
