id,n,e,p,duration
0,9c063f4ad5caf61c623b724c758ca3444102a5036dfc8aa119fcf83bed3e83a27620e19621887a566fc50865b2b85e8ff1eb341dc602a009a591ed49b4d5182801db1a37cf4e0e2bce777a719d9d064654c5a26959b6d5be64f9b6d710e702d7ad3c0d07520189e6483146520af30b33fbe798fb4acddd6e3c7dce2580eb477f10e45a16dcac655f8bf3c4a2a856506142e3f006cf08e09024db16ec13fa7f6a3ce56a48fc78038637fbb75f57156b4cdb5703bcd9a2190ef1f797598ae586cc71f5b23022db7f8a5720ff239e47dcb4302d54984b931b7e753300dea8af298dcb9909ca8cbb477e6e50df4ceb7aa9b4386ba42b6b94970b9e73c5e5ef5530f7,010001,cac64ab73859a19f3bee39d5a450acafbe13e17b5f95e8f1e87bcdac673df6c4dfc7eacf284f1eec3d210ec32e4d3de79aab9cb6d002fa15c51d3c21b2d94db225c2a180b101581eb2746d41afbe844c5f082be125facb63a6bcc8dfdf11cf6df61bafd56e1ba8e1ed12c1f1783660c86a4931f54681e913132b24a9a4f4f4c3,1.957067297
1,c3f67699ecff8893df25f359381f7792db461989912d3a733b3f505f857c5ea975461f1e9e6b71a06ae6605420bfa029ee63d2fb29b7f247b5b5235883d5535b3177d882904e3cd05c9455e6064992e0d52276b42179329f357365b11a92bd919f4b72433c4e923190bb18ddbad15504f533e1ea83fe54a0f2ef45dbd5ee112a97f901701fa07be7b625c960f90b695e3dfb84b059bcff60adf62be3976dd45cde813ff93c49a8df25783edf1f8c72af89a56d7615d6f8161b67efb4adbbe964ca757bb7fa7ff0dbac31b2a9d14f253227603e5e7a125f6deb14c682f18a6b7c45ea5e417da5314e2f3f40ee16bffd882dff51fc952ff1d593c32e55f57dfda1,010001,e28ae7b7b2aea38800c079d14c9f7be5a885d4d189db311b26c90f9b0f90ce9326db7a409f1aae7c674c06715acb98a3dd007b0ea3280250b9e0900d9eb1f6f02132a8ca5fce121cfd94e8dd48546491296b373e67a18d7781a02c77a228366adcc17e14138b0937e9c2343a57a1240246580f95d9eb059e1fd273de834e11d3,1.959370043
2,a44e2394fb90733d841bc21093fbf7801b37c27118cb5e143bc23b30c80983d72d4b1d5e1818c35113cfb9be2baa3c27872260c827bba4e6f8bd9cf354e84ae176e7235d0adf7cfe87d3c46069f1fd293074ca24bcea50cc059c5290d98d2d35c6ddca34443567315e2c03b220e62dfbcab4101fb5184b840d5eff4154492582afe6582c527f05e0e50769de3e10c34325d48d349154a999707038286dcdd48b863b9902797255392c791e70e05ad4cc61ecbac465b11e7e4a9c9e3221720ccd1492c9c57fd9911cec620d42be9d171c1683d3ebf380cc6e8e19b3a434712c2b24db85505b5baae1bd69de210e435f0562dc15cee16bc3c2a51a1f4a1a144d23,010001,c091aaae15d1e19716316ae5b7e9d1fd70fda6afdac5a027e5d4457366af1188d3b296f888f03ae72f6afde189e9c72f6d23c2c782301605c8f33fcffc3910adb4f84d4dd102d047ccf8ea2eb5e2350bea26a0bc0348f9acf3b426448ca9996916a1c5b7c7e99be56694b3793b196c60f7b1e37833d57d8465c954f43c3eecfb,1.405061379
3,9f2dea7abdfca43ac52f14428172242df227674ed0d6e68c4a4b51747d533c1841ccb4d40f1885fb8003f7aaf00281d2325d5b5a47d946f11111a0992f0ebd8c14a9614471745654922c5beecb803bb83258a53516d59751fcea75a90d3a7d90415b458f1a32b6c8a305ba51ebeebd22f0964f124b104ab3a8ec79ae1d0b373308d598605aa523dec9cfe995aaa8497c2586b95d66132fa329660b2f37b3d2d2b99d4f13eff7344ede50562b1f5b9e7937230f00beb0e297fdfe6132ca5d296f3c6c9764bb202c665dd91ec60014cf806c88da0399006975f4753a93b4f830a22e36891f01e2313fb1aeff4874ceca3ceb120b10c5d3ca4dcaf0236d9085e21d,010001,b5931856aeed0e0777e6d571cb42998b61f575ab4cbe23a0cbf172c9eca7a26ff8bfdd923c3137ae02c1fecf5536c30e05394bfcc00fd4178186a6dab8258f56940915e80ca1f37d76fb11288d9bc2cdf966ceef5437afeb6f2be895665ba183e7609408d7b85cff7369d399e52b8603793d9f19d5ba50fecb3174a5e45fac1b,1.980360930
4,a9ca6c1d5f403d585b34f2af19b886e9fa8d18aff7a9c2336394a551d2489e9f3a31f5a90c13b3f3b4b8e5bd1e63c44aaf6efce8ab8570adabd5b9c3265019b1cf1318ca3fd2a24b2631cf46ba816e94ee7cd9f7db1bef91f9ff4ebd9282ff2364582d90203f5a75880ce3dde50a272e8f9051a56a5252f21d671851fde17b2b8b2c3c1019aa02eb055420260198933f36f49a69206f06143797ac98e195ed4c9d46a8742b7140cf46db5bfe4c8f9d96ad4063e612c38d482efc357bcf2f1d45f066d57f17813889226be71018ee34a7a8b8a8416f622754f7917aaf912d1c54b40f8ed0958ff5a2d59679388592438a3dbc50a4462bd04a834b7888d94c395b,010001,c03f7e77070df516cacdbe792b63ab05311ce24426fe234f21f9b88f3a655f8c99ea02a2ea5acf8a11a4fc4999292070ea4da0b31c03c838e21853c258ce037606e9afb9590061eff22a4ce87b02c4909dfb9fcdc272a765fc0df01e25e8efe9b42d18616e79c0e32e682603fbc82ea5eb20948ddec64dcf0df38a30f103aa25,2.006119343
5,a79928279fb3ce72e23282fc5d77075c710893d3b42e17f2dcdf44c8eeca6a6e57b6b607edb766730f3473d95c97002c9274f59fa08e5517b30dc23dc8a2d1a3c5893cc962fe51b1730082e5ad8073b38df994f594734c834ae941bbe10ab3acfaccb7b52194e96cbd477e9e7816bfe80f0f3d7e507065589bb85652254e16f55e0e3c1ef671aaad12326cdbb77cbd17c7fb8a00ff8017773c2d2e5a9369096431490f0beb0bb0e8c25a9a5ab89f2118a480b1b53eb6073cb5ed55c8d93f6da491660588fbe68d2d13c53c9c875799c31e7deb8c78d30ed061277a6e3fdd835cbac9ac422fa2399a105a3326e5cd4b2bf35d6865444da7ff82dfe5837bc1b117,010001,bef3674da01aaadc2dcf2d2238320a5e53a66f0ba0059633cc22f8b42d59bf4e6322c92c24f78ae9d4d972cf872ad31483542b5e5e2f21d1dda0e2776fbd92c06606d6e08efba8a31cb78661a0659d14be572ca8d6145fe3ed471c7ee199ba02ea0fb4fcd3cd397e2be4802f6095a7b01ba383d52197c896e2d271811d2c9183,2.444090023
6,af5113bcba1c48c992684a131ea82463d19ed7cf34ef5bb530733133dab7e049738deb7da53cbcd3d7e3b829febff888335e1cd900c70c9064390a23b9b3b0d87cb914909a54017fa3b3feaa99b9486fad4a9db72991c21860b2bf73f4342acd1e9b4bbad7521feccd88e9d0eb6576bc0715dca39519bb662ccf5c701f7a40faba366210ff0fa23b4f44ede7101e6fabf20ec7e4651ffdbfcdbcc08964e5a546205098fc5d6d1f5ec1729f1f2a488acbb65c8eb44d43ad85446ebea60fe18baf5257977dc5bfd3119ac6edde1e90cb90172c0ce8e3404d6690ef796a011309e163478de010c0f0aa5beffaf754d52c3392900919a01d2cb8873835621d0b3a87,010001,e7895ee5baabee2cb5622e83fa861565bf5c7403d5a5cfbd55e386e868425df85680928a42de08416d2e52af80ba3536e01eca01a3c1e16c4032dd222e351dbd2f08cef5e750853dba9ebafad2baaaa00817ae0f3e51204ce6ca35487181dd166c758435f97a06b8127b3544a7b4e49690248125d7f51be0cddcbf5554fe95f3,1.791209469
7,c42a15feed0fc7185180124cd13db629b9d4e9f5986a9f8095d71ce320aad31e2c9e8fc4ad058b8fba4271dcd3919b6d47504bba9bd591b93e5a578a36ef6b1212d10b114ef6d685749f1265418934314139e85b8ef7f19e8b5df5ef35de1b84b49cdf6e79020ac342328d6a3e107da39ab27c39965daf6bfee18fc601d6a46eded35bd30b26c82054f889512f85adbc8396a7018f40d9a4991a09d7628bc48f6a429fa82925de0dbb886e5450fabd5479e63651e6efe6cde617728648d9bf252e0fa1508c7857360e21ed27e15524a7293a9bc37b7c14ecd0c75130c69be5844cd9fa2aad0088689d65cb038f8a288accae8e76d93e0e9c070829318a309cf7,010001,cf570eb4f4d60b7b3e83237396c7f090891310cd6c6cf97a9d0e79df9f32d06ce218be2c4e49533e5f11679d65581a0336e5482744a00be4a623fedbec6e26a6a257cf775816d5dae41595d49ad84b5329f89cc495a6dbbb9fb85142fe3867b6eff19873e09f73abce861aca38b020a63a0357d47c6db3e1f6bee8ca10f4d001,2.620074602
8,b40e2f108c4f038545aa40753ee0e9c5aad5448bd31dd4bbac6c53b37d483b20760b292dfd16f87e672745b7d5ac91d9f599a3d08fcc9d3804b825f85d6092cab40f5ad4831d408cf70dbd0119e4805a892728d5c62738a65784193495b67bd858a5099854c293094a00c5a4aa185377acd43a013fa6bf3e52334d4851c46c545279fdc109ff9b71e2239e048670865c54de936e39f946ad852003b0b56afbd9ac59ba18b1d9d1ecc53a901522237673aa98ffb96466cfbed417adf14b96c3413a2c8f3cc3b2787940e4442852fc33a78dcc40bf340fd6fdc5684d70296ed6a3f7ba79869ee22f5b43b83bc4a1ac42982119b593b99042b26680dfa98f7217ff,010001,ba69e86dab06c653bb3a058cfe36df4bbeb2d6275e51626f1dabc1fecc13c8b24e84611edc91aaa31aae3c6785e468dc136dc642892f8fbffb7ff8510254b59a43454791a533ae4c8fe0138f41c1c0e268ba377f9daf43b29a139ec0ea9cb1194b7edc014c1d4e76711cd977551187a747ca86a9447e2932254d8aa240619913,1.951283995
9,db039374eca1f347838de34b3b62117f03d8afdbc5f3f1df9a955d7956763a419605461337e9af5917b4632418cb7cd00d3f7ca023654af317e60b07f2c1a47f769982b13a021207d96c637b7ef6efdbd74f06ea89951278c1f84b6174cdac3bffe629e3966f8dbb3dd65a2bd5543b4940eec69f44ce25536d91fe0afa4dbe0c20157e4964c212d76d8524320e4d8d4fdfd621ee634c3e87f59ae0684a3f9f7078698ca5f221e5404180ac18fa7fe599d556580bf022560bb6b0fc82a10f17f2e90f097622de5b8c7f11daaede0a5e5be549c04fcda546e82d85862ccf341c6e019bf0137aab34e7f062c4c929ee26200c04c5bd02b6d1e4ea1cb51fd2678d15,010001,de76d92adc141d2bade77d3a9ae93e8d8f10eb22e7b00aae559e58cf30eb7a131b550a815b57b2374f3735d0c217128dab2be80624f1e6a63567b045282885b393bb1c6d577f35581eb3e984f6ea5c7d3b4768d2c705733257ae40a0cf241f7f10e8c76e3b52156cac8c36a1ab7ec7255f1edb163b29ea9604651496bc192c8d,1.894273919
