id,n,e,p,duration
0,fb9435703460bdd4b9a9826ba8af2f10cf825d902a10aa7d4590843768342087ef9bb745dd96c4c713f577e21f4c0977c0e75a7489dd3aaf5c32442b5f5e0a12065bf5840f32973237899f6134f89854198e447d6f639c96823b9e30ba26ab8eecbfebbaf43cbcb1f875652cac2c3fa9be402cc71a4b23b6cd9c9f509564bb67,010001,fdcb7a3d12867e377e08012b2bbae42def3f49d6dbcc664ee446bc67436b0380a9ed89133cfbb32f29e41a3b281b6e1220d0518bb271bccb9139f5ccaf974b51,0.245031946
1,ac06e16563b85372a17b6ac2b650eb8fbab8285017836cbab768fd5ea759f7c2f952417f0360811e89325ed918fbc4aa6b6b9d3324be6e371ceb2f539de244d653d3c3a835152b3f32004f73b5fd19cad894cd12b720c2993a5a20ef885f6b5ab620e4e7aec8246f5569c72f7a90a06f20743f4830bf26287158cc8e0fa0637d,010001,bae57875d67163a685222b1c1142cccc5b108b75891cb8055931aaa3f8852f6667f2896468b4734ec5d4d6d6cbfc0eabcfdb77a6a3ae8aa4752a1f0de4c5259d,0.210041231
2,ca37798c2e24044391620d89c6a8c6724d4c80e86d4effd0d5921307d9f6de1322198291664bbd5a64698accc97aad65d9479a685ae7e5538784712b3033c03111f3a425759bafe4b9030809c430df71d03d3a9d43076435356d4031c6abaf7ad50a92a6991334762f12ed5e90daefd7fadc7df772017eabe128aa68c8602e4f,010001,f45c484a73f47687740c0f21a49389ab12dc99a649eafa0bb75ed2a5b902cb49385fbb33e9cf0ef2b2b0ffe34fa1f6fa42ad75460503af26218bdd78332b3875,0.347003370
3,bf79698a8ce2661cd8b79b2da878f80ff40f20bac2d9063ccee24cd566263c45ce5cfe61e51c5718e86bfc5285c5aaa95c0618a17ccfe5722231ffa9cf9bbd1f471af1df74b5af8d7ceb51a3494b5f47d57b8e951069f81db586b160c12a01c6e97804667c774a711d94648e4af7e9048d4cb21d7e5357ee77957ae937e0e7e7,010001,fdbdecae0cf6f0fb0bd5586d7eac21ece16b89e29b4287e942600bae6f5a3795ca9ba3c56d50fa120ab74dee49f7d0c529969f685eb4c7a596463f5c70320cd1,0.248015237
4,b9fd268860fe1b56544a56676a0e3bfe80df3ebcd55a485be265b775a0079ba44b01fdd1a35f9b3328df48e01aceb3ddf621fe55ba9208c54a908532499c22b1074f6ed0e6149babeb67976a0a59cd041f0d0a79ea5a5f350620404df791e299c0da57bdd3abcb185da10b7908450757f70b850ab8fb140fca2ac0603f401515,010001,d72a6f7875aa7e30ed4016070a402c589d56efb8a813e0ef148b69b68f455a392342dc98a74bbbb15407f69ac1f94ccfd86e8342e8c7bb6a739b149ee0be75b9,0.496014542
5,e4a2bee09824a9b0365208d2fdf6c4516a708b94822742fb7942f634736617341fdb3f0ed3929f832017c8f01a979f74aff1d95c09b6a2eb558ee50e99fae851ed62dfc2e1cba680e8ecd50dc6e50f0565596aa5b63169597a83af467521ec351b42fdc41fab0bff8658c5054b24fcb743e901399abb3029bb50a62d2306b52d,010001,f9567d59d6cb7c5b47c601601eb62d5d7746db190a7f81c2d5aa523502d9b76c1c7039480ec38ddeee85e9085ea86785ede8b8c60a9ae6e6dab76eb1e0775ffd,0.160023047
6,a759b75581f72e1f3f4bf9ce84eb4387e3c37d74df486d392820ed87148aeb94eb2ea4ae528aa189c2d8224bf45d56808f9a47ffa22f1b98a2df5d580cd85729eb27e42c2e48ff6d5e7286c68c4f8e9d33ce3e9d656a1e4fc680c34f29cf5f23d5a296152ef02d4c79c7500df0bd7c4f1f3ceba84d9738d6afd394374ce87a95,010001,e13f90f1004727eb15bed39ad474f80d2c66c081106fbf8fc4f9690964f181433fafd2c2433fb250a51532cd0fbdfe103ebf698ee1f732e284d81928b0b318ab,0.397026548
7,d1243ecc26aa9c83b3b93f4d22520c562a2d48e6eeba626249b3581cf9fb623d93ddcde4b3dd5d8c24c13672a14298b2fb2832bc5c525f0fa8dbacf596c16f4a8429a82145474c1ce1e235e4d7f0e6a5c7e7448b402d47a57327fdcd049d1d61d9a45522bb71a8f44eaca8939f3c865bb65fa63d1c8fd6825d9b1830754adf09,010001,ea14df4ef46181e846506db30d98871e43dd821d57737870b51f0eb7f7ac7c4a7fbca15f2596f7e893811e1551bf81bab02a0362c109fd618b8c0570390661f1,0.180017263
8,c2ffe3a5107990a0cce9c71d7eaa8e4d33493d63f0e4a70f747e7b57e345c13afc9aa1962a5484bbe22b3b2f85ee12879b836c60c632c1916cd3a4131c631a75c79d501eaaae3e8914c469952538353540a7e249abfe8b09372aa5127f07686b8c667aeb517c928f2d0e594fa3b0b102d8a6617cb44f2eeca2efc238913d1775,010001,f01c75e8e2c404b350b7d356ad530af3c57872df4e84f45594e02e28fa2c86037f653b36379d9069ca364c0bd8f49d67a787c25b596f3e635a93bfb20fb870f1,0.165015282
9,9bd68825411e62169e0bfd8898ebf8a188fe3ce46c9e3dbf8d063628686d1d10353019dc5510570f033f258abb89ceefa978e93728778e828135503bc89c705e328f4789715dbe72019f70e45e54a66bb22e75147d9165a73dc2677f41a668b3f716bcfbb4b5fea485ef0126dd430770709e72a810dc6c33448a3f528513168b,010001,c19702539a2c3733698e27ec83e8b2357bf682207ea52906a4ac0139b8f428f8736ce93effa2f984f9d2c00b5b385fbb99981e6a0c6de6d769f1d13a98ce0603,0.246034059
