id,n,e,p,duration
0,ba8d30643139f84614503036332aa7b04a7e3b6120b8bf41e675bc850c1b09eae18777ee4fa90ec583eb373c59b16339c9dc88617637b6153db0f88aee44e341d0bd46d27b5578927cd764c5914e5a328015d1f143974142fa56672bd009d82e2ad7a1026b04d24bd9d3633b381905cb72352858f61fe346254105675351f33f,010001,d9805ced6bb304e5299e7c057b8e83087cd1cc536bf34c8f698f72390f94ea155f3d25e13cafd81a07548da4d6225102b1598f17c51461fa1a1a63662efada1f,0.821362853
1,de6b302255eb4af33cf4eec589352b06fd04227b9f4018c19f7ceee97d2d04d45f931b2d72c5e538d0007a55b33fd59d0010fb3293b1fc4e0036ad72effe5a7416d508658cb70fc3f6acfa16f209d49ed589f691efb369e2c35097b16dab0a1bf5a98f84df395e928ca51d0a4f879a42ac48146a6a6ab89eaf35737e92fd4e79,010001,f107af93aa9f8a00ec558ed3139cfcffe0fc6d7237b79100f800af3f7cce8410feee5e027b06c9811abed613c59819e0c3ecf56607d2aac6af11385c6c3066ff,0.682991815
2,d40d5556c063a7a74c8420c513f54326d569c3c759fc65c6a1633b2f908384d185525dd1fc9e3776586836bc29ca616376768d286e2ce591fcafa3bae3624e86ca6418d42f62b7b2118dab7ce656b07a55936c4ab1b319814cbfb9386732a16975d81f7c8244c4c17ef052f9b81f7994eae9356754b369753ecdcd1d889c1335,010001,d742df6c10828ccffc53c45dd0ef62bfec29148fc05efb54481d293560543c4cc749c6c1b07c9f3016a104a3c3fee6eae8e93ee7169291bc39ad2921f5e36a43,0.715535149
3,b763e811d8aa60f114558734138d323c2f713f2e05aefce7c95028a34febf7b471319803ff0690a5a6455e3f04232f67eeaa452b7cf8ac60c401fb80994e08892dc67304af0ae4e9889973ec9e0bd5ac5211bb9b9f9a3d3671cbfc34f9051ba095624c7ae64ba0b70bcd382b859e36eee49d1f6dd074e9eb04dd777f9fc84e2f,010001,c3bb77f21dfcdb503fb7715a435155a72f838f0e60038da9570a854d49a881740598e7dadb6b61e346b6f0051d999f6ed6e181c3ba92d4256ae9889c68121591,0.981966109
4,a26efcd7a83c7e7f910b88525ef2cc47cc4c01600db5e398761b70d712a25b34ba7a1aeb93da1301b11972eee0700b34bf8a57ee69fe128476d84fbe25f1290c6d960623867e0ee15ddf1f3ced4745d3a5dae622ae3ddeee57101390a5d56af15318588e7215521df4c7a7f97e46c8267690c18dc8b41449f121b63a24db24bb,010001,c41f442be41a4c1d625d0a2453e129944e2f6b7e3e7d465bcf35af013185e191ebd07632c8a3ab8964b116e6895a414def1e019e2f7a4fa9316b46bbed3709ef,1.605955038
5,a03a83f44f2a8ea92d6a13b6fdd1bb7ae0b28b74a9c58018fe82fe77f74884fc3d723df60bb6fb1c51a80e7d684c6c928f38b4d4226146e5789ecee5fc3fead994b80e1e66a006c046bd79e209965982a0cd29e180620b98992ed2b5860b468b11675dbae96c3ea22f1de0e8b91796b220207ee6768bf28ffabc79045ea6d35f,010001,d00246e5fbdf8399c633d3c9afafe6f4c3acfa9960ccf5b08d23cb786f0f90e1477257ae6322d9c17963a5b04b654aa5fe096b4e020818d787c94d8d7b4c056b,0.678962101
6,c65241cfb2955063ad666042b5306c32395966fd9ddfe0e2d6a7d4d85002bf0a8828ad195505120edaca7fff262ca5773319335f5ee762166cada6f08176d4603f6dce92028dde9113cce8c33a6b66ec46b1dc521431ac33a7a376d1eb76df4928052285435e1a405ed299b5db60b90cfa39be0c25fb00b9b9e5c0a7418e6c97,010001,ec0af7e993bb9296fd285bbc6f918f68c4782cc00d2ecf87bab34747dae8dbcfc3f69a3807423556943f369c7e7a09fb40cd459f544538073b878f91864794ff,1.106401281
7,b6731195d48c06586353598ed545b164244f5c786f0b093635111bac316516cce6666e6fee05e49f54ba7084ef52b58f2b8d319506511acfd6cfc4d3d9fe9c675fde90f016d8a596b1894b9f0e79ff9677ad52972006a5077bd1a45f0f11c5071de862d2e98bd4410f77ce83f3d0514706ca9e578d2857dcaa453915217ac229,010001,efab391fbe0b9a00698f61bd1412b56c9fcaf486522186a30189fb7328616f5842a24493feb924e8e63154d279269f67868eb68aa8b4b6b9e994fc2d68b9e9db,0.825953717
8,a64ff85dae8180d03c7388d5cc020855007c43225e1af3ed5c90df3d07cbff63b66319896ba0d4dfe8ddeaca3ffdbc9a4426148a19899bfc66b0c5a03bff4e84660005b5a09bcf26a3353a95bdbaa0fd88e96b0d7dddfe0c208fbd716a2cc1763557878828f8d4fa0e746e014945056270d46bc7fa5aec2aa7e15229cc178523,010001,c8fe4e24a08bb37e13f37c7fe4e2a176656abc8d8fadbad75e1cf47a4272b2e2f42cb00daf2b9d8006ba5a136dd7184c195757d24943f1b3f6e2f75ad8145dbf,1.430560016
9,dc8772c36009084ac775c97887ec439e57973d9df81c3f044acf681cb2facc07e1c5e3516ff5bca2ca0d12b62b397a233e1e3dc9becf78761570c9d44cbd89ef5ee706c4e067e74dc08072ffe856dc6fcaa4722df7d6adb3d8578f0b997c8184e170784b88d415a4690a93b88902732b07bed5aa37314c997cb454f167efe523,010001,eaec984b73c216cc1ed637081a00f2454e608384ff22dddb2c1d2ee813306eaf6c7a89e4fdf7589dec98f85edb9c49fd6890d518967b5b962f07ff4b408a834f,0.654922722
10,b0d4187fb040494456916b4e92ef88bb76f987886076a41eea32cc61b2815579aeefde0c51c245e7445bcf2094ee3e6a65db0262b6f9a5793b6e662ac49227988345cd030a6c0f2b8fc7eb126eb57ee5a3c9c0b353b6340a8dc40e65d5ee74503e3daea98cdbd271db11f5a8cc74db6996e4f02d527c84d255d8bb17ec0df547,010001,d609ff3fc21ca9b781be53ad22f11183553cab2778953cc97fc32c9e01101ee1132bec15dc10f3d665a77eaef90bd7a7bfcf9be1c5fea50d9a5a3f3bd3dac4e1,1.331973103
11,d146e3e029a28ec8bd3b7282878c1af53d851339e0294a5de73b9f89296c08b5b52045544bb62a66082bc106a50b1b684f6acff1f121855d8be8acd1cfb36bac0843470dbbe79100e33524c3303be1ab7ae87f95c9272a0a20e563b5d1cf7b8c7232653b7c15c2e0152ec85948b20ad7941d5493226ba7ca86b572e5b11944c5,010001,f7994140b20cf335a528cad96ad3e10d149f6620cc1157416b9e8b58dbe5c91edd9d586daa999b2101756eab178fa493628dd97e39618b1f14d27727396e24fd,0.865067243
12,ba46d021a9d5cf5b932cd66d6b9e2adc1e0dc69a022fedfcdf68e8e1c64a60f17b2a0397df982db14034f535ca2312f41cbeb542ebc7d9242ac2394e244cf4b02c32a29b015b587798c5a3020fc9e8a1a292fd19394440ab8c32b7d52d131b8d7a3e750dc5275737042355e558d5d800330598d811da04dc089d1ecb66cbca35,010001,c04f811d770bfb1c0af5aefae8389c54b5e8bad6457bb04cc04ccb63a734e9ea5e8056e026dab0f41e9015d523a7b9db8c8ff1af1abde960f8b777c72c653193,0.831996763
13,cbf2cd8bc8af55380d0847eec7ada592e827ad135ef530605cf067998fcab3a6ea367b4a3123604e896eb31cae2382348160ebad744087aab2a1cc790acddfa2bf14fb8b3883e9068383596332982d58942b7b000acb8bd2f17dada22e5ee9fc9053e906bd45d35cfe356f270613c5bd199815d22f8f808c203ea210e6dbd345,010001,d99fe0140d9995ed4a96c2ca0391345ac574e792d1e8665cb49ae528baae085281a9622511337a3025e96cc4b732936b622505369ed323cf0d15fb8f6e96aa07,1.118044617
14,d75a0854cc84d2e1c77671abe1aaab2f315d67668efa8667f49a3822af4d9dcddee3d6d29d324cf2ae7e322079fcc4416289b85cbfab1b7963bd62012638eef26bbab6f95621b5e118a37f3b2c61fda35ac56dbcced7cfe0c10678892ab8ba66e6b88cc0c54dacab5c27b7302324c5ba2bb780676a34cc8fa5cf4b45c8a469ab,010001,f2ee73a9e603fe8a4cf52324649ca2fe54b747c87e0b658e93d731876bfc0429831d1afc62fe224da27c89d8253ee192130aaca1ae92216f4cc24071a3aa7bc5,1.035962071
15,b84e465482c05a9884d4e9b624d699806fe196c2db13114b3ba36187405062e4afc734c7fca0804a1be1a12e7353979916a7c20bafe71b4a5a07a1d73b2062e09e5f7df324c5a6437de7bf225b9c4e77752a5ac75bf84c5b016f53c5470f13c9da9504c53beef56ec0e72015f44b728ea5a4a79dcd4d62f1f0d79202c094e1d7,010001,e7c84f6bc54e70f2c1bb5b13e7b5d292742a4dd65b7c28675c9af5f69966d6a1448baeb7ddd2c66171ced9d732688459be907a91cdc6318471481876bb604c6d,2.055960054
16,b1739d0f0632585fa68f2fea01e036b4523c94091fd5ba41d7e147edf8de49e085bc5c951f03308ac76cb04126c001bbbbf2027de0dc240beb5521c685ae5b543e5e8206a6b09e4969573cd123e902366bf28d1d04072c3933c46e5066eb0bb65773da3b2d1ae064d65f1a3917d8963c2702eac5d60bb3c0329228eb99e22b83,010001,e1eba2493ef70bbea10a86402226c7927ef8559cde5df537d0ec3035a23dde05584c3f9fdf36771f041f3d0bf7d8054498a1e4638a0210e50d62a314f122ac73,1.393002989
17,c5082ea4e6a8a3db3d41b9d1939cc705757caafcbb35d5b5eb2e310f07b0d19b9f6c483208e8b9ba929f8fdb216ceba041912ea145f730cb8efc80647f40c92911befe118b5710941aed1eff093f7ef91fca7a90fa5c93e3847c21d58446a7f20c47411892d717a469f940b716406b7d53e8e61cab7ebd96ed5362f4a67ecc2f,010001,fba2f3988f30116fcbde39385c8d14eb44704f2091c8872f1eaaf562993cec662d3a7b3bbfd3a627374fffa0e4b206378176a4cf8c6573ba5b8ecc7600f27c3f,0.692954799
18,d094cb0b605e51118c7edfbd4162a3c24adba18117b99e7dcf9d90aad9c182d275ed3b89d99a69981bb427334ae573b4bc1676c91d3410e3d7fe54cf7580c7ce05e738607eb21139c6da68d154d7348767968b4dddb00d17cd7c5630d2d068c4b6e3bd8ccc118f26fc3f7fed252803b8947630f6708764479ebea418d1c3c547,010001,e478f61e0036ebb9c7ff77f2a96432d38a1b772a40b54bab2378056d181ea0dfb1e3741a3b0138b825418405642877bf7b9e91f741b8c0328798030988065e47,1.065972706
