id,n,e,p,duration
0,c92fff18ae337c480c89c6242dc22f637cb0e6969ac9a401c0d6bdd85e3144dbffa37590530dea2bf2e226a63e6cac0e4efcf454b0ae55cfd7158c0d1b6d0c3018d8e18d76c7b91e1616a4406acf07684f6263404225c77b7e1abf75fe777573b68e90e248066544f118566dc4f7992f4062f31089380adbf9a897ee63533f87,010001,ec4fbc9b55f47e583695c6b9a448a92cfe03540f3334012e2a4d01bc27ba5d579c47f6d1965baca32311b1a3851e8aff7214d6f0a9abce7ec4e779e4c57c3609,0.300387362
1,caed6ba61b3b4258b08e0080869f7aec814d2115d0637455893300819cf3b40ce9c0edf4638b498435afb4cb905c985472fd6421a532ae90cadf0f7cf904b7b9ce35bd85425a1641031ded3ede6f1c3955cbab456e48d777f3b07f9219334f7797b4fae0e7bc04f117727260feafa0fca9a4cba43134c9171fc3f8dd522365f9,010001,e7e6daad37eb6eb4847f2256832924080e41a4fe9df22098f20447fa3301a442754b33f8dd9375fd87ab70923cbb3b1a9ee5130d1241936ec69d62dbf8e3bb35,1.446342688
2,b3418b61c10d45e286eaab3ca1aa9e61c85df83c0921cf58efcdf63eb7f00f80393e8f3ffbe2f5c31d20a24758c8ccb89ac3817d50bd70fb9f4f81850a20a9cbf0a9cee3eabbe462a761343315b76e6e512a7dfd36f549b35d1d76d7deed72df41d12e4a9491c0517fd0d03ff7a9f5cdc7b9cbe1027c13bd5f76b8ea1ac86e41,010001,ec500fa4c5c91e3ffb2fc54658516d96db8251e9c30f0f57a01b2229397fd3204f05cc3945ba7fa2e3e43dc26fedfe25f3efad0f40c2cb23512fdc203f71a2d9,0.243855447
3,bc61915913ad16d1bab453654d222e9976c9f3b9b9f23e2cb9fe0e51e249d75e7e03a1cfc3edfdf740318badd8976ddda7f3d08f11693835d78f0d421c6e70723320868bf3b31499556090f3636000b9d8891766fbb87532a030eeabe77728ae0b312d463af1453ce0973d3090e61c56638a5ef2180b64c5cbf4240adc92e5ad,010001,f3cf0d5662ce67ad71c878f065b102bcd76ce6f303aa0bf5a7b8c6250df5a79ca21172b3abda17820586c468db793f9d13641735b7c27e13786c459371113f9f,0.775483675
4,e9a44df69d12f28fdbe2ebaa5de674013eb5131bb98df2c3ec401660d8525e9c5947abcc40bf9ddec54b7b2eba777027140177ba028074fcee76eed03aa727def4a33017f5f2019b96eb2086e1b46f388f56f0ba119ce666c42fff6a448506f9185e9666b89ab3ad7f386ff71f6301b1870083ee39685a0199f87b8d9c19c451,010001,f961916402945201159ef1d676387c5b191649e4abc15ab9fede48c9d559bc4f87cef71c6490f1260527644550936ae6d36a346f6147cfd2a34aa251123b6d81,0.693375582
5,db9fdfeaf42f97e502fda89620545b7595681b362264dc29b7096201f4e5b335aae748b1715382b707e1a7b533417535b53c79b29f8ce930d60c9ea2d7738cd43069f2a6001eb6f3c531b650796b73c9fd5fd271db3eb8d3f8de955d725652817080c714af7da5815934aaeb317f20d7d13eec8ccc72bd9793e7acc11e6c524b,010001,f14005b55aae177d5505665150f8301d7e517bd486381d892efb5d19076f9ddd984d402032072b9888ba33b58d9963065411af3f148ac877b0158111bf9ef09f,0.187383174
6,c1fdf6c8e720104a21505807f68934d5a4f004d98b6ffc98fa648554bfa84468c500268aef3ad7ab68032ebcbff1aeb6c0ffe5e7c88441aee4478efc7c3bd43210564212e87e2860581c68ad0c32079001e4d74b756dbf7d9a093555ebabd8a38f63aa5cc2228c3681f057af1a72892dff9d1ece8475ba530c492ee95db57d65,010001,f58eca45f49e0794332ed594886407d3588b238c1d2a20e72609889aaa1e04a85cad30acf09a29fcd7091c4a8963e7c1a8866f8756090909b2b9d0c68f5b893d,0.454405963
7,cbd9663a20497f28705b16dbd97c2a7234afe7c9886fa5e78b7dd3a6ede3c35d85cd8df94aff36720cb9218e8de03bbbcca5b827d24f490cfb7887406f26dfcccceeca4b75372b7c07e7f517664e515f168708e0f5bf442583c7d150de7528ca0b4d5daaf2ade5062b89a0a0771fc99abf271a227ad644fccf634e55c6353311,010001,fd81a4106cc1945503e2a105c444e5f46c0e97ffd1479c19ae572e775a89ab195fc710af3b4698fc5e0553bfad291cbb9f344224174f9c872e776b39675d4075,1.658338121
8,c97a067b136d9b5c6ebc88bd51af2de27b1b35a40a2f230a0ea027d1db3781d7fe46359bcea43282237f8e1a3d2f2325f4795ffb9a7d38482c7646969a25e9b438ef5b378047ad26f485ed1685f5720e9bfa55721d0c9486ff0e06414f364929afcee09389f4cc7b3b849549c4a8b7504190fc43bab1143926ae0b8abc0eb61f,010001,ea4d52599f3d025a3067cd2b8445cded4204278afb202481c5b1d22234af2b67597feb2b20b927782c951d3ffc102b9c9225a26ffec2a9d23b65124ad43531dd,1.559769752
9,bc3a61ceb8dc36b9352fb48d228f542c58f92fda66cb674a505af343c923cb8144b4d47b75197c0279c6c2dd5f0a5cb1a542d2dc99bbfedb464124770b718eb10e430a5254c78328d77d2910396887fac424c9aa071565630d6951b8c662bcb93c8bc35791a85adaff28e95b390bf6a3485eba52854c6377b4c6e10f69c35e03,010001,e33321cfca9007a3ecf920fa49352b0d85b4e1e3bd4e25b467cf03b2de18990ba98a1eb18faffb654f01f9df4476773a340325f721f6593e3bf364ccd07da407,1.461493609
