duration,duration_extra,return_code
0.011748015,0.000000000,0000
0.011683091,0.000000000,0000
0.011690866,0.000000000,0000
0.011492278,0.000000000,0000
0.011797636,0.000000000,0000
0.011690503,0.000000000,0000
0.011602627,0.000000000,0000
0.011686415,0.000000000,0000
0.011682474,0.000000000,0000
0.011616118,0.000000000,0000
0.011683744,0.000000000,0000
0.011690184,0.000000000,0000
0.011609312,0.000000000,0000
0.011680804,0.000000000,0000
0.011701597,0.000000000,0000
0.011607857,0.000000000,0000
0.011671532,0.000000000,0000
0.011691394,0.000000000,0000
0.011555140,0.000000000,0000
0.011706874,0.000000000,0000
0.012009235,0.000000000,0000
0.011683236,0.000000000,0000
0.011514074,0.000000000,0000
0.011785730,0.000000000,0000
0.011683936,0.000000000,0000
0.011625472,0.000000000,0000
0.011673385,0.000000000,0000
0.011686364,0.000000000,0000
0.011567095,0.000000000,0000
0.011711302,0.000000000,0000
0.011711398,0.000000000,0000
0.011478491,0.000000000,0000
0.011802802,0.000000000,0000
0.011690993,0.000000000,0000
0.011609657,0.000000000,0000
0.011681747,0.000000000,0000
0.011675503,0.000000000,0000
0.011566649,0.000000000,0000
0.011737196,0.000000000,0000
0.011679596,0.000000000,0000
0.011654213,0.000000000,0000
0.011655102,0.000000000,0000
0.011701263,0.000000000,0000
0.011609777,0.000000000,0000
0.011667318,0.000000000,0000
0.011689701,0.000000000,0000
0.011496706,0.000000000,0000
0.011791394,0.000000000,0000
0.011698673,0.000000000,0000
0.011482250,0.000000000,0000
0.011694402,0.000000000,0000
0.011388159,0.000000000,0000
0.011701536,0.000000000,0000
0.011685455,0.000000000,0000
0.011589251,0.000000000,0000
0.011703313,0.000000000,0000
0.011720245,0.000000000,0000
0.011592115,0.000000000,0000
0.011684870,0.000000000,0000
0.011721552,0.000000000,0000
0.011438986,0.000000000,0000
0.011813800,0.000000000,0000
0.011704868,0.000000000,0000
0.011449333,0.000000000,0000
0.011962054,0.000000000,0000
0.011717165,0.000000000,0000
0.011379244,0.000000000,0000
0.012007132,0.000000000,0000
0.011686707,0.000000000,0000
0.011862584,0.000000000,0000
0.011403601,0.000000000,0000
0.011867482,0.000000000,0000
0.011688201,0.000000000,0000
0.011905644,0.000000000,0000
0.011930388,0.000000000,0000
0.012401663,0.000000000,0000
0.011712739,0.000000000,0000
0.011977260,0.000000000,0000
0.012027500,0.000000000,0000
0.011429193,0.000000000,0000
0.012026179,0.000000000,0000
0.011825330,0.000000000,0000
0.012063041,0.000000000,0000
0.011703129,0.000000000,0000
0.012333965,0.000000000,0000
0.011709159,0.000000000,0000
0.011684574,0.000000000,0000
0.011498267,0.000000000,0000
0.011796149,0.000000000,0000
0.011698700,0.000000000,0000
0.011618629,0.000000000,0000
0.011719513,0.000000000,0000
0.011949134,0.000000000,0000
0.011700303,0.000000000,0000
0.012350134,0.000000000,0000
0.011691633,0.000000000,0000
0.011516794,0.000000000,0000
0.011991266,0.000000000,0000
0.011835854,0.000000000,0000
0.011535246,0.000000000,0000
0.011489873,0.000000000,0000
0.011880917,0.000000000,0000
0.011690004,0.000000000,0000
0.011522870,0.000000000,0000
0.011553206,0.000000000,0000
0.012290169,0.000000000,0000
0.011703617,0.000000000,0000
0.012291735,0.000000000,0000
0.011795614,0.000000000,0000
0.011683662,0.000000000,0000
0.011611392,0.000000000,0000
0.011679180,0.000000000,0000
0.011696117,0.000000000,0000
0.011460920,0.000000000,0000
0.011664348,0.000000000,0000
0.011467908,0.000000000,0000
0.011673802,0.000000000,0000
0.011691071,0.000000000,0000
0.011619144,0.000000000,0000
0.011683450,0.000000000,0000
0.011697793,0.000000000,0000
0.011485580,0.000000000,0000
0.011796219,0.000000000,0000
0.011696146,0.000000000,0000
0.011497975,0.000000000,0000
0.011784465,0.000000000,0000
0.011692895,0.000000000,0000
0.011624933,0.000000000,0000
0.011664085,0.000000000,0000
0.011699486,0.000000000,0000
0.011602801,0.000000000,0000
0.011798399,0.000000000,0000
0.011693717,0.000000000,0000
0.011465461,0.000000000,0000
0.011580591,0.000000000,0000
0.011371499,0.000000000,0000
0.011810225,0.000000000,0000
0.011709435,0.000000000,0000
0.011353692,0.000000000,0000
0.011710499,0.000000000,0000
0.011393909,0.000000000,0000
0.011678706,0.000000000,0000
0.011698319,0.000000000,0000
0.011627257,0.000000000,0000
0.011691957,0.000000000,0000
0.011696304,0.000000000,0000
0.011597427,0.000000000,0000
0.011687430,0.000000000,0000
0.011712162,0.000000000,0000
0.011449236,0.000000000,0000
0.011699362,0.000000000,0000
0.012278754,0.000000000,0000
0.011699549,0.000000000,0000
0.012443236,0.000000000,0000
0.011667294,0.000000000,0000
0.011680855,0.000000000,0000
0.011503976,0.000000000,0000
0.011785381,0.000000000,0000
0.011703142,0.000000000,0000
0.011492710,0.000000000,0000
0.011783128,0.000000000,0000
0.011693556,0.000000000,0000
0.011485305,0.000000000,0000
0.011695060,0.000000000,0000
0.012406273,0.000000000,0000
