duration,duration_extra,return_code
0.030316000,0.000000000,0000
0.029959000,0.000000000,0000
0.029906000,0.000000000,0000
0.030036000,0.000000000,0000
0.029919000,0.000000000,0000
0.029997000,0.000000000,0000
0.029992000,0.000000000,0000
0.029955000,0.000000000,0000
0.030041000,0.000000000,0000
0.029919000,0.000000000,0000
0.029997000,0.000000000,0000
0.029966000,0.000000000,0000
0.030044000,0.000000000,0000
0.029966000,0.000000000,0000
0.029975000,0.000000000,0000
0.029958000,0.000000000,0000
0.029957000,0.000000000,0000
0.030032000,0.000000000,0000
0.030013000,0.000000000,0000
0.029990000,0.000000000,0000
0.029893000,0.000000000,0000
0.029972000,0.000000000,0000
0.040307000,0.000000000,0000
0.047642000,0.000000000,0000
0.029956000,0.000000000,0000
0.029991000,0.000000000,0000
0.030071000,0.000000000,0000
0.029945000,0.000000000,0000
0.030000000,0.000000000,0000
0.029908000,0.000000000,0000
0.030055000,0.000000000,0000
0.029916000,0.000000000,0000
0.029966000,0.000000000,0000
0.030031000,0.000000000,0000
0.029965000,0.000000000,0000
0.030035000,0.000000000,0000
0.029975000,0.000000000,0000
0.029964000,0.000000000,0000
0.029958000,0.000000000,0000
0.029934000,0.000000000,0000
0.029979000,0.000000000,0000
0.030036000,0.000000000,0000
0.029972000,0.000000000,0000
0.030030000,0.000000000,0000
0.029939000,0.000000000,0000
0.029936000,0.000000000,0000
0.030037000,0.000000000,0000
0.029992000,0.000000000,0000
0.029905000,0.000000000,0000
0.030031000,0.000000000,0000
0.050072000,0.000000000,0000
0.037879000,0.000000000,0000
0.029980000,0.000000000,0000
0.029930000,0.000000000,0000
0.029972000,0.000000000,0000
0.030038000,0.000000000,0000
0.029988000,0.000000000,0000
0.029959000,0.000000000,0000
0.029949000,0.000000000,0000
0.030016000,0.000000000,0000
0.029986000,0.000000000,0000
0.030013000,0.000000000,0000
0.029971000,0.000000000,0000
0.029956000,0.000000000,0000
0.029974000,0.000000000,0000
0.029911000,0.000000000,0000
0.030053000,0.000000000,0000
0.029877000,0.000000000,0000
0.030023000,0.000000000,0000
0.029926000,0.000000000,0000
0.029958000,0.000000000,0000
0.030046000,0.000000000,0000
0.029985000,0.000000000,0000
0.029986000,0.000000000,0000
0.030000000,0.000000000,0000
0.029953000,0.000000000,0000
0.029983000,0.000000000,0000
0.029916000,0.000000000,0000
0.056992000,0.000000000,0000
0.030099000,0.000000000,0000
0.029870000,0.000000000,0000
0.030009000,0.000000000,0000
0.029932000,0.000000000,0000
0.029980000,0.000000000,0000
0.030085000,0.000000000,0000
0.029936000,0.000000000,0000
0.029979000,0.000000000,0000
0.029907000,0.000000000,0000
0.029997000,0.000000000,0000
0.030040000,0.000000000,0000
0.029909000,0.000000000,0000
0.030046000,0.000000000,0000
0.029925000,0.000000000,0000
0.029974000,0.000000000,0000
0.030011000,0.000000000,0000
0.029992000,0.000000000,0000
0.030007000,0.000000000,0000
0.029894000,0.000000000,0000
0.030024000,0.000000000,0000
0.029935000,0.000000000,0000
