id,algorithm,hash,digest,signature,e,p,n,duration,return_code
0,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9501bace63d9c59caf8370962ca8a0d3e0788e8d9f69a40866f47c9493f2ebc859a09ca2e6cddc6c1f8c78588b89e211a914227314dc8a774e2faecd77778540a9dd4870a750fc8f38f07727fc2391acd22f4ea52d382c00c78453b3708e056b95ed85819ea76914af41a7e79195710db05b08585f87b919b49de661e271b433,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.092475139,0000
1,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,803e7b60ae636bfa4227dc27815228a00ef84354888dc9de763bfbc4829bb37dcef260c3077b1989498c64983b95ef635f9dbf087711b689b8c1e17e1b0957457c01a7a705dd812cb6163264b535e0a34f6cda62dd2002025753eec9b94666949fddd7f7573c0d003b2ef8b3361db0e818882bd6dafd5c46746b5554bdc407fa,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091996530,0000
2,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,560dbc7b14d72a55c1f25f888ba8e5b11b36496a2e865bdb7d34b60db23cdfa5c6dfac47b62181aaab3dc5dd4d7036ddb7d12dcac466b3a36255f593bfadda50e58d387a47c1af9c94bb04962e967fed60352ac2c0b11573a10f40816ee0f21bf39211fd0e5c333d7c07f2f89f74ff5c193bdc4ff503febdb1c030b460372141,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091987753,0000
3,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5df28548c9f3fd60b14151ccff3d7b82c8cf978830c84475bc1d61534aad1ce853afa737678e44a30c03de23312326aad31e7a243d359e1425aa33059d464f83f49bf150edbaa2a99c9d67bbd5d0a815eaf0f4a232a813403a103f68330cc948c1f951d3c493c7d2cc5bb336b3ef48dfe4f2a837fa632e7f0ada578ed6486966,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.092004940,0000
4,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9597104ec032318b5ae34feedd774aeb058163abe33946d2b690613a8e7ff6fce95eae390ce0a00e260944cfd1083c25f1871020a06bb5aadbea58c854ec85e86df35a4e9ccf1650ec5d72e4da1c40f0224958c0e29d5e08fb79f0110ad69449aa8d9c584ccd26a40cfad7341cf2827669590ceb42920ce7e9b8c44a2480c738,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091997642,0000
5,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,55df95bff871b0bd560fac9145538427410f5231b249ee21cd3ae824c509b7586814765ddb6b49a33c02ff219340f91649263806caa087cecca44cc378f3545faf415a7742a416a8871e659f0d0df234aeed10a435282ae35ac08af92475103b0cd11625a138c645f516273c96197e2454cbbd9b35eba3942dec00239ad94f4e,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091996965,0000
6,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,22da4a6482ba9411c1e1b9c9992b1c85d4a7fdac817e27b9eb52f444cfe1809bc61441ecf4ffb9e69bd16744ec2ba3cfd6d1d0fc3584527d7699dd56a5eb091c21f53c7ed5f633b95d250a6d7a5d22e99c217d9375fa2bb08f7a622682d1035f8bf450901dfb06d87aa1630382dbd063f4a7c9a2aee1f924f5c7db8b1b00cf1b,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091997141,0000
7,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,408cfd71b889fe90ac3245855327c2f38348f6ca5ae68af88c96784ce370ecea63b8266b1b409ad1b1e3c932586f3a7b3facd4d74c0f4160e63d0f95f5c9e2046bde204bffc48d6e07f1cd8dc4853167cc7007184a699e81668f508222907250b4845d9f37669ea0d1a9b857b5bafa661e630b52aeaae4a152d1b0f5f62e3454,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091995398,0000
8,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,92b502ea190653fcde8fe647e5f5366f79661e3e6b4372323b0247d5e0a00cd5f7c3eabfa8d1af1455cfe29f2ac851f36101a28ad146d752e60c83f562446b2cc392283457d1654854f03622460131655fdee3485dc7dc3b4d6dced67a7fcf42d0b59cd410312d1c755cace79a61638e4c69b7cc739ef3eadd45af9cabed21e0,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091994391,0000
9,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,004b72cae3776f6b1572faedccfa38ef5426c6a78770dc8cea52fcae193abb031f2dd2f25a4741056ae22e31bd70243e442f904a004e14ef30eec446ccccdef685c1e1284e615015e03fd73f6463db25b4c708687509ea9ddb88a21fbcecde45d381676897b5c0b7536b01a967215861adad96bda6ad0d9da0133574d4204824,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091992696,0000
10,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5f032ec7988bb2cdc60cc4b6832586bf076f24100292121b764ac3fa269117187447bb990c9eb542b1dfe9e6aa6fd572cc41ef4592935078addf201566fa06786b6df8ff298df13b8f38086beedcd992d8cb91e6a5e21c259b499cb9f9d7dc4f3f59e32e9971fd9d4b4f75fb837e7527068a1ce92884dc4a65a233b088cc52a7,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091996851,0000
11,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3f9d3a5f89ec95c76d216d39f588d3f504811b22a8cc2226ffd48bcd104ae6f6f55729466a8ca9272a1ea74c9fb1fe15054cf665e7803926244b6f2b5b20287e314927f2ab5ec800ef16f84ca717e383575fb9b87cad35e01251409a7608e64e03a909dc8488dcefea8995e0c82657fc95ea6865b7957f1cde40d69a3940f090,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091997148,0000
12,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,50a3cdb7687ad09894c90cd14aea0c716298467b93646d187105045135926cd2ab37eb413e9148de7d859773a3fdd2ada4ca7be17023066a59aea470ed4b52d79906b322bbf198d7b7b35fa8dc659f71f2caf361d53f6c22b3ad42962203aa4b11d5c0c8cf747a6354e8394fd64fc49537d9766aefc287548580268d7fbf91a3,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091995942,0000
13,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8272806534189134e5fdc6e91012830bbacf8f4b6025f78f64ef8cf9591a5f9ff5f4a006f3b6bd86b99f41355afb3a0ea1d791a1a72ca0386c24f795efbb2953ec4f2354c443a91475e4fed52d5a96022f5bb04a0e731643733b43c5c3b15f0bcfd9191f2b4f1998e07e37fa3d2edb0ad1f2428a76f00ed4389746eab0b7279d,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091977523,0000
14,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9e65b948cca61409378f8f67786c001365e1ecd0b5089dd7e90f7725bf3ca1c0bf422ec34414752fb14ca2c123871757aa2c04927a23395062c0633bb77405af48001cbd69d5df24d0f1e396b50de20e13874f74da4a6a5310784e07098b4b18c4c01fc2559c000da1e94c064c8b007bcba969dd530f47ae3b746efd0c3cea9c,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.092015085,0000
15,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,67776d93704afb775867d4bdc8f0c0f17e2dde35a3f23628a17eb453ed42d28475393e5094942ff7d58e63824ec0d5c7674ef19c436aed4d9abb40b409747b3f098243e8fa80c3ebf6f8edee13d530356514033ba3c9f00a833ad410682b18d006a185efc28a37d6e7af70ae19b7f6b46f803765720c5acaa1c8e29d998f4d1b,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091996642,0000
16,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,19f74d5bcc40abffd87ef24bfb3732bc3de3189d49d2dc738467c47e816467ef04d4fcca0028beb40e9bcd48fa88033fffe31e46c826066ff95033d1bb7f5cea41a77d28b95846b9e3de375e86b31b3668f07497e8866843aa2781cfd9029ed998a524ffb9184f3edfb1f6edb816d502c254235e995b890626e14e7ca287a2fb,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091996352,0000
17,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6cc1d0d1dde60cd4f17bceb86162752de5f57f66084ed8f8f1e9654fd988874316d72e2f7656fe8847e57dd7e7588ebaffb71885d699951b251f0edb15795d07e81ee33e595be9bb23948936f68ee251f26339c4eff84d12f787a8e77d70fd22eb600fb9f6d73c17fc36cdb3af85a655abb447b024d83afa5baaf6984370b67c,010001,cca1e65515c0318148d16a79bdb819499cd87650348bb6f6641d3d72178023cdf01990104654aa1a55bdf2a868527462d0604793bdc8589db9fc8fd0ae737f03,aa65bc3fda2728228fff06bdabe2fb72cf8caa1c075b3687fe7162870380cda9e76f45591981a7b882de3b8e94171198dcb54a254b1e1797c7edf2fe56df67d8d4405e4c12694dc8c199b1640aa200302f351816db3ed3879165ff86f9b1816aca0af0e2020d5946f15dd4b8d9dde6dd9ffdb2e87c987d4f4c661ae3bc3b3e6d,0.091996504,0000
