id,n,e,p,duration
0,a532929dbeb2d1eae551d26a9b57d89f4e39cf197ac4f339ace632da0e1bbc62a659e3322070f309fcf6c1888a9940d0da3a673bb45fa352186ae2d5b72abb171a38da676229527be30ca2a96d7539f413b09e55f017986021ec54162f95be4142d057a34d90b248c6aea0fcf24edc96628ac741f1ea7d6a3cfdb9aeaa7bcffa52d7610497d263bafa9d1659d03f0dd322801d7bc49794c719ce71131ffc87cefbb75af11bc42add5fe65c0bcf25d9c25d95dc25b27ab9a08a0243bfd5c0c7f8310dccdaec1047cafb929bf314a23071c7e80a1fe172fe8335291fbb43492c6df1d2125f18ce46bc937348503feb450dddc1860c28a6ff51633f9b4a75d9b929,010001,d2f977e42e3a49be32894f9cc69d9ac712b6795b699e8385ad350adf9396e69fecaced989a168f58180be2d3759f9b7e49420829dbd0e32677020c81d370ee3a9e8546101bf7eea9fcedcf2057c95deb119abef832d0d11aeb9946e9432d6dbdc4c8788aa44557977e8aad3aa61c4c9cf24fa0384e565c6f27c4e1631bd7a31b,0.503677277
1,d2df291939dbad675fbc4c890dfe441eedea46ed40d36368041c6ba4ac2cf52675090eaf02669e6c5a8a1d76ad26b275f4e4b2c36ba894794fd60b1d769df0a8cde18da9b5f4371a1894e4cd682bd09a8010e89cb5f77881392e7489fabb26a1da783421b2639d04fac5ee64ea35299a7c7b44acf00a0a0d613610f8da0738884df8322431011ae05f85d5e135d4465f34cc9bec90f03fe366af36c73615fd3f245105ef5fb501a15228eff75df72fad4c68efac0e3d5f0717c1f021f9257b0f905e357a3e4f1c6e4b57697762ecb14f22caad6096ff88e356c2d14fc7d360679129bbcd0298ce10b429640dcda891d0b41a94d67d2ccef89c16ea463780f98d,010001,ec31a800683c381a8e19d5b43336c434719293313e576920267df2b443ea238ab6c272c582bd421dad0c57849d2865d25f317c57c55493e506520dfaf08ff6fa754fe36f18dab5075e1afbdfb055589ee6e8745af7a9823cd58f1cf26f4db67a9f7e817bc144c4bc89da3b09dfdc111c2b71708e558dcb0ce307ee075fc7376b,1.917796303
2,b5a6f5bcfe1346326f0e0003ee809258e9b8835ed498d7ebc5e8eb4a5ccedd372ee4fcec408cabfcedec71356f9d410dbbb149b1731cd530eb8860f7127dfb7867b49d5519c003c0dbbc71e8d9e9f020ad1d0df454b270843a6c20e32c5bc82fc9a79f9c598b6be211f17705a821ad132aa4018df4d987d0bb86dab3ea9532d8804155b2b72d8cf04d6b48ae2ab700b32b1ea271f7a64765795edb241ad2b5c2916d1532d5811eb29e7f21619683afaa3442d3a40693fd3ab42a020e7ede9b06791e0249c729a623351b39566a1abe376d9e97837e31b79c2be8f8916eb344a6b4f41684be8dac187412148c770c2bd59c7818ad0e145bb96f50a284f9a016ff,010001,d9d7e13e217a91f0e576b106d80a50a631254fd8a019a19ea816217a370e1fce0427c744807dee3d1de47272a9411b76c6f9fa69cb66f3bbb21f767388b5a9c795962ed89759c12d3d745b0cf58f573d13597d55aff0ea59d7637c109b01a70512a2a013a9891ccc6a240ba3a16421bcce29b59bdd738212a658ddbf36cea285,1.481424414
3,e93bb4e5b828bcdc244b1602c90c1c8e009740ae9a44e93e130b6a8db91a6bb343f812c90241d922cd024c24092027b501112be4a47335521165c5cec955b5b57666519c97306f52268075b7ae37c297679448bdb43981be6fef8ae46a286c7812c8c95e292b73a98d7bcee000d1a0ced0a5b37c1d89669af083e4720c3ec17f60a84551ba107a19f8d804c41dd257b02c9e90644f24fe8a47432f034d9057b84b1acf772fd7848210c4b32bc1c854551399c77b7ffedadbe0245c42b705e8665b4f3f517ff0bd418f38e8481d51d4db4a67a4a3224f10f5c24a6e4bc4848cdf819295c2f182217f7f8919264f8b4e6b7d3bea612a3e44af6a3278b2b4041c9d,010001,fbfdc7046662e070167a44d1a9211c3ddd6a67ffa5ad367cfe3e07e52a87ffa673a8dbbd02c46a00b7ea60600ef9d5ac305a52c7cf2630350858dbbaf5be4967919565c5024ac8030ed5b2df1b1ff2ee7374b904dafbf5ea243b42557e79df9d0511d4952c15af668ed502d04ac8812d5d047adf862f82b165a2a0e87dbf139d,2.068423202
4,aa5393e0df59bf6c04ec97c32e40c3999c46c4e0ae05ffe3c817188a760bce676381bf6f40529fe155b2fe6b63d8bdbd506d8385ace3e7c698eaffd8b4455494db097353b307289281dc5c3cc4f00cee88b06b20763e4591c07809994f9378dcb26c21453894004cc649f0179ddf3354fd1eca81cb87187dcd860bd577a57ead7787e12156b17bcd697bc3b31a3f0ebc33888b5e2e5d5a855baf43a18f8d679309384a6117355989d4c2a86e2de9e2eccbe147e9c1cd6ba9e8d305e89c978acc5adc264e53e3e38950db4b2c69a498456d58abfc3456ff0011ceb3c13121e0a4c528d1a65d86b5039551b7b6acdd8eb516ab8a9a39cea98c2e352ba49c9f294d,010001,dd59a7addee7c976e7c2193d5149c7a1b9118aaf201f16c5a6c11132bc7199ab6d18f9ab8625464a7807d76938d3743a62226decee55a2524373bf7c0cda4b5ddb8f5824f045e0ddbebd40b1f2c1ab5c6261e15f6e79ced820ed34eeee2e867f5547aab7f3f11cbeecb1e4d4f58fb7ce00f28ee7716d180c55ad6ed65a5c8a0b,0.214351466
5,ae61ada99630e4dc737a647c3df3ece1e8f964c810a6aa45211d4c947b2b5d9d2d0c21285455b9c3ba028459d569bdcedc835db04b54fa375749f0393284fe5f0b87104e9ff659140c0c465be2454c12a8a6f53d9b8ccba9e9b39113e1b6ad3815dbfef62d686102382ad73a79ed909f94a8860b9ee97a9f97a5f4ab3ced564d3c8cf4c9af15ede830c0588e68252da35482f8528bd717e015089a981d064edc41dcaeb6eb8f445531b15997c99a4291fa5f9afd810a44cc25077e8e13248fcfab5b9a09cb85468bc58135cc03030523afd6f387d7f8475573e53a04b8ce2f74b6f20b1e05bac53c05ce1e4e94e289ed1cb728f652b3bece25c6cad8823f2a8f,010001,d35ad4bf337848b6029aaf9791c827ff344d6df85417020eeeceb73a5f4f2689c0816c41bb9b03348b6f1c9c0436882fcffaed26b9f77bb5c09304df96e9ebb8a1b22638746069d03e2d2d49a3093f9ede56c51827a703379f123ad14e04832c8e7755a2e73d611b7e971c5b3c6a876c7cff58f1618f30cf372f318021023421,8.037398653
6,d8a7393553324222cec68fdde035aa1edb6c8fb2acd396c24586f0aea358339fdd1d4de9aa9b8fe1fd8c74f5e16c8ac514a93d194d3de1744fb13349d656f5fcf3c0f9e3c00bd877d9250beb16749411e6d357b034df67e73ba389c23ece4d0ff0e9a63fdc64a900268c4aab5da3f025c761f2e43175599f418a8037c09bdce0a380fc0844f71f8c7db01bf612a94d67b037728522c07460389f3d94dcca1c76dd07ae3fca51f87de5395a896fd34b5d2637607d4c304cd8f2a32afaacfa9179448218fec1d03faa7aee7170151d98cd8a1b2561e226893a3dac9a402ca2539f2097ca68d29c6a34468cd1c47a161e22af5260661497daea704e70964b6aef75,010001,fba367ac726b5b5586c495f6b56e60965fae74725f6c6d380f9b9a91ca1c42fef462cc37e51983a0acbaedcf948142d5562e96cfdf624812ff3676677e19a6f7e51871e28290746b6a3127d8f86ac5789841319e1d79ec01db2869f7a831f7eeebd1dbd93eddecc12e2740167d1e4b78f38ea1d27b95a50d67fd1b0d31ea4a49,4.171430272
7,c34f42793845480d3fc673ebd0945beaae4ad8efbbdf4fb40b3908f3f3197a9997295ce6cb45bbcc61b5457ff5c5d435c78abc2a1065032fe99055b1a02fc10bc73e7744cb0e0642800b0f2287fef17b0f61c2feeccd825b7c9e1b3819bd48124c2527c7bd3867b3bc635a68ee81e162f57403b04df25b23e7be6a736953583ff2a0899bbde77db4d9efd606fc53816a775e16562805b83c9d4bcd959aeb3e50e6dc57f7afb32ef86215f1a4896e602b29b665ac61973ac43c27715ac0d8394f201461acf8dd2812804019166b23bc32b163bbd47fdb052efa9ba0c549e60a365ff6ff6edaaa9fa3d565f68e0c3e85012bfd132772736fc9df4853057bc9a42d,010001,ece12518996f0f7feae351e542183133761be36e74d27cc586c0257b0fee1e33c5c0e9cfa3e319350c93c00aad427dc49f0fd7db3a0afe9cbd0c08c046bbecbee8cf5e9c9638fdc322f24f385db9c56984b5461d9e2e09a6c1e290c2107d7afdd1a27e5bc1c95a5fcd216af3304a004e45d1181363be34ca1b3ac7f305a3c1cf,3.900437092
8,c16faeefe8d7909243e34fd6b1f86d648089b500d14f541bae8bc650e4bb53872c0fbe84cb75b93662bcfaeb9d443a4728ebc5ee752b7771d4128ea44e9fd7d7ae91e758526a7da0047268f0a656d6044389e05013eac859650454ef2a1c61cd178d1ca520d5f55210ca3a231d06e203c269b7ab2dad32ffaf22856b7396d8aa20ada5a42fee19542d777ca24bc04830a307846877b122dce359c13d9ab66bd8ae1318132831a40318b0a1e823342be4ae968e21e039b27afdda99bbc60c8870869518a68ccb9f5ff26a99d4ea192916a780599e614761eb2bb9ec3795ea6ea77ccecd2b3abdd1db735254943eb31d9964f6dc4650e133e447519b4249f551d1,010001,f9b5f3abca54c6d2c084ebe1ce7c2c2e9aa647b1500f8c2bb95158d9f7681283820793b97059da1abf957bb9c64d978263e21d1e9742fa9a21220e185aca9ebe16dd5e19658ccd603ee81d59332010f8f9025f646822e566fa7bcb3aa280fe6725ade57daab978fb33ec18ee90f16e40dbb724e1dd3428e56c1dca9d005aec5f,0.996409610
9,ef62860f2122ea593c86eecf91362bf92f6529eb0bf68fb4e35eba8f2255943202eaa220c99f3c0880e1208d5b5fb5d556dbc14d4db0c7fd8f504de9bfe8df4475ad2a5fbac899b02603906228d084ac742323e26ba5ceec2e559e775afbf3fc0d36c1a420b7564a9b4b1dafce250bcb523406419239ea00ef4f4c92566463456ccb2ecce2d91ee0024bdd71703c8c309fa4c41d8b37dd5116c502121bb5aee668de69c9d2961dc306c972c72cdc9a4eeb6d57532b1d7533bf473e21a18e621a9b9b87d2b782682dec7e6d42db7a4b1a09ae64b4bedecb9de14d35a07a676840b2d9b938e4f82ed55f304d5d7043c0c47b459636dac355f78ccfcb73110c3177,010001,fb06a20f15c6f86e6ddd0187c04d50a13f8f7298ec90f49fc3afd2f25527af96bad4ea83316b0a1d5fc97599700484a59c9eacc7b5084035aa939b06adccbcea3ebc16555cd45a96e84b582bf3aa6d09ba962c69c1b79210531f5ca2581d7450b766ef9f42c21c08f343e8b2ee312cf7d53675e98cc70225af103df2edc6c19d,1.917434724
